trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
512,512_0,RUNNING,SOBOL,,,1593,4564,2806,0.974829311812296483985562645103,0.900000000000000022204460492503
513,513_0,RUNNING,SOBOL,,,3209,932,1413,0.422521804079413421106892201351,0.000000000100000000000000003643
514,514_0,RUNNING,SOBOL,,,3093,3907,814,0.294085980538278835005883138365,0.000000000000999999999999999980
515,515_0,RUNNING,SOBOL,,,2102,276,4654,0.869420497393235569560943076795,0.599999999999999977795539507497
516,516_0,RUNNING,SOBOL,,,944,2872,2261,0.052832608185708521131296322437,0.299999999999999988897769753748
517,517_0,RUNNING,SOBOL,,,3858,1663,3522,0.596109743492677757181752440374,0.001000000000000000020816681712
518,518_0,RUNNING,SOBOL,,,4314,4889,1917,0.769368160547688639816499289736,0.200000000000000011102230246252
519,519_0,RUNNING,SOBOL,,,803,1180,3242,0.316594546206295512913442280478,0.000000099999999999999995474811
520,520_0,RUNNING,SOBOL,,,2242,3150,1095,0.513601293703541128543577087839,0.000000010000000000000000209226
521,521_0,RUNNING,SOBOL,,,2638,2019,4999,0.088986690331250423158238049837,0.800000000000000044408920985006
522,522_0,RUNNING,SOBOL,,,3694,2518,3087,0.194456362068653104691051680675,0.599999999999999977795539507497
523,523_0,RUNNING,SOBOL,,,1423,1386,1757,0.642098056355491331181895020563,0.000000000100000000000000003643
524,524_0,RUNNING,SOBOL,,,372,4296,3830,0.468726530533283947121958590287,0.000100000000000000004792173602
525,525_0,RUNNING,SOBOL,,,4508,585,78,0.882392014143988490104675292969,0.400000000000000022204460492503
526,526_0,RUNNING,SOBOL,,,4620,4078,3366,0.004648695334792137152934987654,0.000000001000000000000000062282
527,527_0,RUNNING,SOBOL,,,502,446,2103,0.581919147098436950749089646706,0.900000000000000022204460492503
528,528_0,RUNNING,SOBOL,,,1298,2731,4812,0.275992180373519635505630276384,0.010000000000000000208166817117
529,529_0,RUNNING,SOBOL,,,3587,1520,971,0.825137884778901931071004582918,0.000010000000000000000818030539
530,530_0,RUNNING,SOBOL,,,2769,3328,1570,0.953816427486017359704817408783,0.001000000000000000020816681712
531,531_0,RUNNING,SOBOL,,,2353,2120,2964,0.381160149417817617489845360979,0.299999999999999988897769753748
532,532_0,RUNNING,SOBOL,,,697,4715,201,0.695126684283837725786270311801,0.699999999999999955591079014994
533,533_0,RUNNING,SOBOL,,,4188,1084,4018,0.156473266366869201426936797361,0.000000000000999999999999999980
534,534_0,RUNNING,SOBOL,,,4047,2972,545,0.478047909427434192242145627461,0.699999999999999955591079014994
535,535_0,RUNNING,SOBOL,,,1153,1841,4298,0.935445174237713228393431563745,0.000000001000000000000000062282
536,536_0,FAILED,SOBOL,,,1898,3812,1289,0.235818975932896135461191988725,0.000000099999999999999995474811
537,537_0,FAILED,SOBOL,,,2909,103,2620,0.663111885013058732774027248524,0.100000000000000005551115123126
538,538_0,FAILED,SOBOL,,,3417,4425,4532,0.557882961986586489722128590074,0.299999999999999988897769753748
539,539_0,RUNNING,SOBOL,,,1783,715,627,0.107079531293362381627609636325,0.000010000000000000000818030539
540,540_0,RUNNING,SOBOL,,,18,3624,3710,0.783559716144576645646679935453,0.000000000009999999999999999395
541,541_0,RUNNING,SOBOL,,,4789,2492,2383,0.364779403388500234051150528103,0.500000000000000000000000000000
542,542_0,RUNNING,SOBOL,,,4793,4420,3154,0.493675635835155834918452910642,0.800000000000000044408920985006
543,543_0,RUNNING,SOBOL,,,12,710,2002,0.919268754173070190560679293412,0.000000010000000000000000209226
544,544_0,RUNNING,SOBOL,,,1784,3619,4912,0.219391224326565853486314949805,0.000000099999999999999995474811
545,545_0,RUNNING,SOBOL,,,3409,2488,1184,0.678990942962467647348034915922,0.100000000000000005551115123126
546,546_0,RUNNING,SOBOL,,,2903,2987,1826,0.542513632874935813887873337080,0.400000000000000022204460492503
547,547_0,FAILED,SOBOL,,,1901,1855,3020,0.122021992919966584811852783332,0.000100000000000000004792173602
548,548_0,FAILED,SOBOL,,,1144,3827,145,0.798266189754009203305429309694,0.000000000100000000000000003643
549,549_0,FAILED,SOBOL,,,4048,117,3761,0.349646062294021231497964663504,0.500000000000000000000000000000
550,550_0,RUNNING,SOBOL,,,4182,3334,445,0.019782019698992372308543608028,0.000000000100000000000000003643
551,551_0,RUNNING,SOBOL,,,701,2124,4086,0.567212690219283111048298451351,0.800000000000000044408920985006
552,552_0,RUNNING,SOBOL,,,2344,4721,1501,0.261049635095521814776020619320,0.010000000000000000208166817117
553,553_0,RUNNING,SOBOL,,,2770,1088,2720,0.840507297541946196695050730341,0.000000999999999999999954748112
554,554_0,RUNNING,SOBOL,,,3591,4063,4587,0.937937401138246085174898780679,0.000100000000000000004792173602
555,555_0,RUNNING,SOBOL,,,1292,432,884,0.397587869422510287176208976234,0.200000000000000011102230246252
556,556_0,RUNNING,SOBOL,,,503,2716,3453,0.711303202871233275494944336970,0.599999999999999977795539507497
557,557_0,RUNNING,SOBOL,,,4611,1506,2328,0.140845441436395046874707759343,0.000000000000999999999999999980
558,558_0,RUNNING,SOBOL,,,4507,2503,4231,0.753984053023159517259443873627,0.100000000000000005551115123126
559,559_0,RUNNING,SOBOL,,,381,1372,615,0.331552738012745984441664859332,0.000000099999999999999995474811
560,560_0,RUNNING,SOBOL,,,1420,4281,2550,0.528323512364178848876861138706,0.000000010000000000000000209226
561,561_0,RUNNING,SOBOL,,,3700,571,1356,0.073838555952534079551696777344,0.699999999999999955591079014994
562,562_0,RUNNING,SOBOL,,,2646,4894,714,0.210069376984611144720815900655,0.500000000000000000000000000000
563,563_0,RUNNING,SOBOL,,,2241,1184,4442,0.625937299549579662105713850906,0.000000000009999999999999999395
564,564_0,RUNNING,SOBOL,,,809,3156,2473,0.452314457057043928234207896821,0.000100000000000000004792173602
565,565_0,RUNNING,SOBOL,,,4310,2024,3623,0.898256345730274907701584652386,0.400000000000000022204460492503
566,566_0,RUNNING,SOBOL,,,3867,3923,2173,0.732316555645316835665425969637,0.000010000000000000000818030539
567,567_0,RUNNING,SOBOL,,,942,290,3298,0.182207579417154180712046240842,0.100000000000000005551115123126
568,568_0,RUNNING,SOBOL,,,2108,2887,1039,0.990990085348486871019701993646,0.900000000000000022204460492503
569,569_0,FAILED,SOBOL,,,3090,1677,4742,0.406908772433176635363594186856,0.000000001000000000000000062282
570,570_0,RUNNING,SOBOL,,,3208,3485,2874,0.309234016394242638980927040393,0.000000000009999999999999999395
571,571_0,RUNNING,SOBOL,,,1601,2275,1657,0.854698377255350361103580780764,0.699999999999999955591079014994
572,572_0,RUNNING,SOBOL,,,199,4559,3930,0.037874384777620437314560319919,0.299999999999999988897769753748
573,573_0,RUNNING,SOBOL,,,4999,928,291,0.611493882618844519782896895777,0.001000000000000000020816681712
574,574_0,RUNNING,SOBOL,,,4877,3749,1422,0.887211992574855723425741871324,0.500000000000000000000000000000
575,575_0,RUNNING,SOBOL,,,243,2382,2797,0.463937380429357282274338558636,0.000000000100000000000000003643
576,576_0,RUNNING,SOBOL,,,1714,4472,368,0.645075265223160387861867093307,0.000100000000000000004792173602
577,577_0,RUNNING,SOBOL,,,3174,683,4165,0.191448830500245081864818530448,0.400000000000000022204460492503
578,578_0,RUNNING,SOBOL,,,2977,3853,3533,0.093898053262382749628578437751,0.200000000000000011102230246252
579,579_0,RUNNING,SOBOL,,,2142,66,2251,0.508660054212436096854332845396,0.000000999999999999999954748112
580,580_0,RUNNING,SOBOL,,,1065,3092,4664,0.319480697743594665993782655278,0.000000010000000000000000209226
581,581_0,RUNNING,SOBOL,,,3823,1726,804,0.766513283478096107970145567378,0.800000000000000044408920985006
582,582_0,RUNNING,SOBOL,,,4276,4825,4989,0.600914106996729979748295136233,0.000000000000999999999999999980
583,583_0,FAILED,SOBOL,,,922,960,1104,0.047997446097433567324674896781,0.599999999999999977795539507497
584,584_0,FAILED,SOBOL,,,2285,3360,3233,0.872412845304235795573788436741,0.200000000000000011102230246252
585,585_0,RUNNING,SOBOL,,,2525,2073,1926,0.291123985070735225022531267314,0.001000000000000000020816681712
586,586_0,RUNNING,SOBOL,,,3656,2767,68,0.427478286713361743665018366301,0.000000999999999999999954748112
587,587_0,RUNNING,SOBOL,,,1542,1479,3841,0.969902675995603202885320115456,0.010000000000000000208166817117
588,588_0,RUNNING,SOBOL,,,415,4193,1746,0.168635193776339287197174598987,0.900000000000000022204460492503
589,589_0,FAILED,SOBOL,,,4395,327,3097,0.745309895185753745749934751075,0.000000000100000000000000003643
590,590_0,RUNNING,SOBOL,,,4577,4327,962,0.359990045085549381642664457104,0.299999999999999988897769753748
591,591_0,RUNNING,SOBOL,,,616,539,4821,0.788379426890984169595810726605,0.000010000000000000000818030539
592,592_0,RUNNING,SOBOL,,,1336,2628,2094,0.104071732040494677185016314525,0.000000000009999999999999999395
593,593_0,RUNNING,SOBOL,,,3469,1262,3375,0.560859962655231303330083392211,0.500000000000000000000000000000
594,594_0,FAILED,SOBOL,,,2726,3265,4007,0.658169901954010150291196623584,0.699999999999999955591079014994
595,595_0,FAILED,SOBOL,,,2467,1900,212,0.240729654781520363560076702925,0.000000010000000000000000209226
596,596_0,FAILED,SOBOL,,,735,4925,2954,0.932589613085612612053409975488,0.000000099999999999999995474811
597,597_0,FAILED,SOBOL,,,4069,1138,1580,0.480933317396789794528899619763,0.100000000000000005551115123126
598,598_0,RUNNING,SOBOL,,,3927,2918,2629,0.151638312477618469875650930589,0.001000000000000000020816681712
599,599_0,RUNNING,SOBOL,,,1188,1631,1279,0.699931315472349546702446332347,0.299999999999999988897769753748
600,600_0,RUNNING,SOBOL,,,2014,4032,4308,0.378198421634733661367278045873,0.599999999999999977795539507497
601,601_0,RUNNING,SOBOL,,,2869,166,536,0.956808983596041828789680039336,0.000000000000999999999999999980
602,602_0,RUNNING,SOBOL,,,3297,4684,2394,0.820211992530152200764348435769,0.000000001000000000000000062282
603,603_0,RUNNING,SOBOL,,,1818,817,3700,0.280949347089976098068575538491,0.900000000000000022204460492503
604,604_0,RUNNING,SOBOL,,,134,3532,637,0.579048922786489117520147829055,0.010000000000000000208166817117
605,605_0,RUNNING,SOBOL,,,4749,2243,4521,0.007489043086767196641395649692,0.000010000000000000000818030539
606,606_0,RUNNING,SOBOL,,,4722,3086,924,0.694212159845978060701554568368,0.000000000100000000000000003643
607,607_0,RUNNING,SOBOL,,,80,1796,4544,0.142281583433970820751213182120,0.599999999999999977795539507497
608,608_0,RUNNING,SOBOL,,,1872,3886,2293,0.966670160286128510307435135473,0.400000000000000022204460492503
609,609_0,RUNNING,SOBOL,,,3323,19,3491,0.384387709246948372499019797033,0.000100000000000000004792173602
610,610_0,RUNNING,SOBOL,,,2813,4519,4128,0.271303184224292615045470711266,0.000000999999999999999954748112
611,611_0,RUNNING,SOBOL,,,1989,650,406,0.814721149440854830459102231544,0.200000000000000011102230246252
612,612_0,RUNNING,SOBOL,,,1213,3679,2681,0.013480504447594285344358411294,0.800000000000000044408920985006
613,613_0,RUNNING,SOBOL,,,3982,2388,1537,0.589169106498360628521027138049,0.000000010000000000000000209226
614,614_0,RUNNING,SOBOL,,,4113,4163,2987,0.793852950423955872061299032794,0.599999999999999977795539507497
615,615_0,RUNNING,SOBOL,,,767,372,1857,0.369592376479879025641395173807,0.000000000000999999999999999980
616,616_0,FAILED,SOBOL,,,2434,2776,3808,0.550756960939616013739339450694,0.001000000000000000020816681712
617,617_0,FAILED,SOBOL,,,2682,1407,100,0.098124239711090924243030997332,0.299999999999999988897769753748
618,618_0,FAILED,SOBOL,,,3502,3432,1973,0.250134145053103551514794844479,0.010000000000000000208166817117
619,619_0,FAILED,SOBOL,,,1378,2065,3186,0.663902447380125493303637540521,0.000000999999999999999954748112
620,620_0,RUNNING,SOBOL,,,574,4780,1229,0.474696376373991368868843210294,0.000000000100000000000000003643
621,621_0,RUNNING,SOBOL,,,4543,990,4864,0.922714938778430249222139991616,0.900000000000000022204460492503
622,622_0,RUNNING,SOBOL,,,4417,4992,1694,0.057887322651222351821420630813,0.000010000000000000000818030539
623,623_0,RUNNING,SOBOL,,,467,1125,2839,0.607135845772922011498451411171,0.299999999999999988897769753748
624,624_0,RUNNING,SOBOL,,,1489,3215,248,0.285376237398013488100190215846,0.500000000000000000000000000000
625,625_0,RUNNING,SOBOL,,,3633,1925,3971,0.863023557279258946017819198460,0.000000000009999999999999999395
626,626_0,RUNNING,SOBOL,,,2577,2603,3334,0.975865422621369327238483037945,0.000000001000000000000000062282
627,627_0,RUNNING,SOBOL,,,2308,1312,2135,0.437566034132614745111311549408,0.699999999999999955591079014994
628,628_0,RUNNING,SOBOL,,,898,4341,4702,0.735692309495061591562148350931,0.100000000000000005551115123126
629,629_0,RUNNING,SOBOL,,,4224,472,1081,0.163176924539729956142863898094,0.000000099999999999999995474811
630,630_0,RUNNING,SOBOL,,,3084,4325,2867,0.766072523355484036322593510704,0.001000000000000000020816681712
631,631_0,RUNNING,SOBOL,,,819,1767,1505,0.276417628573253748580640376531,0.800000000000000044408920985006
632,632_0,RUNNING,SOBOL,,,2368,3460,4558,0.593310816192999523899231917312,0.400000000000000022204460492503
633,633_0,RUNNING,SOBOL,,,4005,1058,1073,0.083031626621261234166837539306,0.000000000100000000000000003643
634,634_0,RUNNING,SOBOL,,,4991,2875,2331,0.182697288617491709894480322873,0.000000000000999999999999999980
635,635_0,RUNNING,SOBOL,,,1479,394,3301,0.673452332139015230616507778905,0.200000000000000011102230246252
636,636_0,RUNNING,SOBOL,,,536,4989,247,0.489106963850557796558149448174,0.500000000000000000000000000000
637,637_0,RUNNING,SOBOL,,,3425,2352,4123,0.998285836450755637017095978081,0.000000999999999999999954748112
638,638_0,RUNNING,SOBOL,,,3498,3271,369,0.694560342971235478159997001057,0.800000000000000044408920985006
639,639_0,RUNNING,SOBOL,,,141,634,4011,0.200032971072942017398688108187,0.000100000000000000004792173602
640,640_0,RUNNING,SOBOL,,,1717,3970,2052,0.883135638784617205132576600590,0.000000010000000000000000209226
641,641_0,RUNNING,SOBOL,,,4451,1489,3569,0.377729094561189415735213970038,0.299999999999999988897769753748
642,642_0,FAILED,SOBOL,,,4089,4555,4826,0.356543277708813555193501088070,0.010000000000000000208166817117
643,643_0,RUNNING,SOBOL,,,1981,2153,794,0.850221747828647456124429027113,0.000000000009999999999999999395
644,644_0,FAILED,SOBOL,,,1050,2608,2754,0.034573164319619535678196342587,0.000000999999999999999954748112
645,645_0,RUNNING,SOBOL,,,2530,49,1627,0.540828759035095529839054506738,0.699999999999999955591079014994
646,646_0,FAILED,SOBOL,,,2730,2798,3881,0.461421274773776535216285310526,0.000000001000000000000000062282
647,647_0,RUNNING,SOBOL,,,1250,161,491,0.956103383161127529099587718520,0.400000000000000022204460492503
648,648_0,RUNNING,SOBOL,,,2172,4443,3697,0.148007903337478624594680809423,0.699999999999999955591079014994
649,649_0,RUNNING,SOBOL,,,4279,1963,1933,0.653259859785437546619846216345,0.001000000000000000020816681712
650,650_0,RUNNING,SOBOL,,,644,303,1886,0.784227894663810709552365096897,0.500000000000000000000000000000
651,651_0,RUNNING,SOBOL,,,4135,4962,4497,0.170467183463275440136186489326,0.000000099999999999999995474811
652,652_0,RUNNING,SOBOL,,,2778,1696,761,0.602912588052451625664218681777,0.000000000000999999999999999980
653,653_0,RUNNING,SOBOL,,,2450,3268,3131,0.476456568069756003502845942421,0.010000000000000000208166817117
654,654_0,RUNNING,SOBOL,,,1326,2348,3845,0.341779954612255076895621641597,0.299999999999999988897769753748
655,655_0,RUNNING,SOBOL,,,3449,2690,1298,0.706527089372277261603016995650,0.000000000100000000000000003643
656,656_0,RUNNING,SOBOL,,,4630,654,2552,0.024019368961453436972508512781,0.000100000000000000004792173602
657,657_0,RUNNING,SOBOL,,,593,4082,81,0.899461771607399040995289851708,0.800000000000000044408920985006
658,658_0,RUNNING,SOBOL,,,110,1545,3044,0.670191129578277422496057624812,0.000000999999999999999954748112
659,659_0,RUNNING,SOBOL,,,4820,3723,575,0.282539722738787524303205600518,0.699999999999999955591079014994
660,660_0,RUNNING,SOBOL,,,3346,437,4330,0.972357965229079135305312320270,0.200000000000000011102230246252
661,661_0,RUNNING,SOBOL,,,1721,4529,1780,0.105198790503665803863775352056,0.000000000009999999999999999395
662,662_0,RUNNING,SOBOL,,,2005,1107,1241,0.204291670029982913581179104767,0.000000001000000000000000062282
663,663_0,RUNNING,SOBOL,,,2930,3929,3619,0.841929340561851868862675019045,0.400000000000000022204460492503
664,664_0,RUNNING,SOBOL,,,3916,1913,2383,0.401200708052143473203443591046,0.900000000000000022204460492503
665,665_0,RUNNING,SOBOL,,,1156,2821,4987,0.520346205955371288176536381798,0.001000000000000000020816681712
666,666_0,RUNNING,SOBOL,,,1051,2064,411,0.045572789074853063684411580425,0.010000000000000000208166817117
667,667_0,RUNNING,SOBOL,,,3879,2972,2886,0.909319760249927666606595266785,0.000000000000999999999999999980
668,668_0,RUNNING,SOBOL,,,3029,955,1631,0.351425104366615392859074518128,0.000000099999999999999995474811
669,669_0,RUNNING,SOBOL,,,2038,3778,4176,0.727867432655766588567303188029,0.500000000000000000000000000000
670,670_0,RUNNING,SOBOL,,,1699,588,3464,0.581571774462237955916066312057,0.800000000000000044408920985006
671,671_0,RUNNING,SOBOL,,,3236,4680,1093,0.466810948008671400266678119806,0.000100000000000000004792173602
672,672_0,RUNNING,SOBOL,,,4848,1393,4828,0.774369417125359227327408007113,0.000000001000000000000000062282
673,673_0,RUNNING,SOBOL,,,224,3571,2219,0.148913293043151512273780667783,0.200000000000000011102230246252
674,674_0,RUNNING,SOBOL,,,327,806,4656,0.406947299476712931465272049536,0.000000000009999999999999999395
675,675_0,RUNNING,SOBOL,,,4452,4234,2050,0.545585103850811714565338661487,0.100000000000000005551115123126
676,676_0,RUNNING,SOBOL,,,3719,2197,3284,0.229743406813591732884560769890,0.599999999999999977795539507497
677,677_0,RUNNING,SOBOL,,,1509,2539,911,0.847889008816331668505483776244,0.000010000000000000000818030539
678,678_0,RUNNING,SOBOL,,,2257,1847,1446,0.966397822950035290112680286256,0.001000000000000000020816681712
679,679_0,RUNNING,SOBOL,,,2518,3419,3999,0.079746579695492980643933833562,0.900000000000000022204460492503
680,680_0,RUNNING,SOBOL,,,4324,152,243,0.644951757658272950557432068308,0.299999999999999988897769753748
681,681_0,RUNNING,SOBOL,,,899,4811,2712,0.276792657289654020491553865213,0.000000010000000000000000209226
682,682_0,RUNNING,SOBOL,,,853,1574,4273,0.127948457147926103472101999614,0.800000000000000044408920985006
683,683_0,RUNNING,SOBOL,,,4239,3146,1807,0.761200311135500684578403252090,0.000010000000000000000818030539
684,684_0,FAILED,SOBOL,,,2607,191,3061,0.445876791726797838677498475590,0.000000000100000000000000003643
685,685_0,RUNNING,SOBOL,,,2308,4850,509,0.568433377828449049040671070543,0.299999999999999988897769753748
686,686_0,RUNNING,SOBOL,,,1419,767,2473,0.745879350189119549874305903359,0.100000000000000005551115123126
687,687_0,RUNNING,SOBOL,,,3668,4195,4847,0.361639031548053047071533683265,0.000000000000999999999999999980
688,688_0,FAILED,SOBOL,,,4498,2470,1112,0.927362387139350152764905033109,0.000000099999999999999995474811
689,689_0,RUNNING,SOBOL,,,413,2812,3719,0.055817395869642495720430730444,0.500000000000000000000000000000
690,690_0,RUNNING,SOBOL,,,290,315,656,0.265604433031752684701842781578,0.000100000000000000004792173602
691,691_0,RUNNING,SOBOL,,,4953,4407,3266,0.625965870218351483345031738281,0.900000000000000022204460492503
692,692_0,FAILED,SOBOL,,,3127,1432,2030,0.068527646081522106125127891119,0.400000000000000022204460492503
693,693_0,FAILED,SOBOL,,,1628,3610,4402,0.947381255896762031198932163534,0.000000010000000000000000209226
694,694_0,RUNNING,SOBOL,,,2147,2025,2613,0.860083787987008685504974891955,0.000000000009999999999999999395
695,695_0,RUNNING,SOBOL,,,3100,2933,69,0.249734302544966341175225466031,0.200000000000000011102230246252
696,696_0,RUNNING,SOBOL,,,3813,1229,3823,0.557749203408136939863481984503,0.699999999999999955591079014994
697,697_0,RUNNING,SOBOL,,,946,4051,1349,0.426907485852017987149054079055,0.000000999999999999999954748112
698,698_0,RUNNING,SOBOL,,,1221,1068,3424,0.886293225152418040480029048922,0.200000000000000011102230246252
699,699_0,RUNNING,SOBOL,,,4021,3890,821,0.003053040353581309550995426250,0.000000001000000000000000062282
700,700_0,RUNNING,SOBOL,,,2820,2187,4555,0.693389222530648163811406448076,0.000100000000000000004792173602
701,701_0,RUNNING,SOBOL,,,1935,3095,2179,0.320844335360452537209141610219,0.699999999999999955591079014994
702,702_0,RUNNING,SOBOL,,,1831,1272,217,0.486671010171994544712958941091,0.500000000000000000000000000000
703,703_0,RUNNING,SOBOL,,,3416,3449,2768,0.620923027744516686787790149538,0.000000099999999999999995474811
704,704_0,RUNNING,SOBOL,,,4754,476,1512,0.180712334921583533953182154619,0.000000000009999999999999999395
705,705_0,RUNNING,SOBOL,,,5,4568,3982,0.802268995380029048547498859989,0.010000000000000000208166817117
706,706_0,RUNNING,SOBOL,,,547,2309,1643,0.501360755361616616809783408826,0.000000010000000000000000209226
707,707_0,RUNNING,SOBOL,,,4545,2651,4115,0.390011106334626656000352795672,0.400000000000000022204460492503
708,708_0,RUNNING,SOBOL,,,3539,928,360,0.822913180612027672644614995079,0.800000000000000044408920985006
709,709_0,RUNNING,SOBOL,,,1376,4356,2908,0.193071388699114332432316132326,0.001000000000000000020816681712
710,710_0,RUNNING,SOBOL,,,2360,30,4693,0.125190078467130649908511941248,0.000010000000000000000818030539
711,711_0,RUNNING,SOBOL,,,2727,4688,2324,0.984551381811499592977554584650,0.599999999999999977795539507497
712,712_0,RUNNING,SOBOL,,,4182,1735,3559,0.302500331088900564768806589200,0.100000000000000005551115123126
713,713_0,RUNNING,SOBOL,,,729,3307,949,0.682353836804628355316992838198,0.000000000100000000000000003643
714,714_0,RUNNING,SOBOL,,,766,2461,3655,0.380556932711973772143210226204,0.000010000000000000000818030539
715,715_0,RUNNING,SOBOL,,,4149,2744,1204,0.510910349199548363685607910156,0.800000000000000044408920985006
716,716_0,RUNNING,SOBOL,,,2694,717,4950,0.203018226275220509124963541581,0.299999999999999988897769753748
717,717_0,RUNNING,SOBOL,,,2397,4165,2419,0.812879499876871691732560520904,0.000000001000000000000000062282
718,718_0,RUNNING,SOBOL,,,1329,202,612,0.994585573749616758121305792884,0.000000000000999999999999999980
719,719_0,RUNNING,SOBOL,,,3581,4918,3008,0.115243692608550191147642749456,0.010000000000000000208166817117
720,720_0,RUNNING,SOBOL,,,4587,1622,1743,0.672804694684222326372946554329,0.500000000000000000000000000000
721,721_0,RUNNING,SOBOL,,,500,3174,4366,0.311955015914514688368797123985,0.000000099999999999999995474811
722,722_0,RUNNING,SOBOL,,,45,1200,1256,0.009101334471255540653489291003,0.900000000000000022204460492503
723,723_0,RUNNING,SOBOL,,,4710,4003,3886,0.880158084157854347928662264167,0.000100000000000000004792173602
724,724_0,RUNNING,SOBOL,,,3372,1956,122,0.315288463536649965490710201266,0.000000010000000000000000209226
725,725_0,FAILED,SOBOL,,,1871,2923,2511,0.699040510851889895782562689419,0.400000000000000022204460492503
726,726_0,FAILED,SOBOL,,,1905,1463,4456,0.615272187422960969982455026184,0.200000000000000011102230246252
727,727_0,RUNNING,SOBOL,,,2855,3660,1927,0.492227389480918653408281215889,0.000000000009999999999999999395
728,728_0,RUNNING,SOBOL,,,4056,383,3173,0.808404643859714222564605279331,0.000000999999999999999954748112
729,729_0,RUNNING,SOBOL,,,1192,4416,720,0.174664488803595308041849420988,0.599999999999999977795539507497
730,730_0,RUNNING,SOBOL,,,979,544,4036,0.635881427749991456899181230256,0.000000001000000000000000062282
731,731_0,RUNNING,SOBOL,,,3776,4577,1409,0.255539680451154715967732045101,0.299999999999999988897769753748
732,732_0,RUNNING,SOBOL,,,3063,1301,2675,0.937957161456346555361562877806,0.699999999999999955591079014994
733,733_0,RUNNING,SOBOL,,,2179,3499,280,0.078107586786150928759298039949,0.000100000000000000004792173602
734,734_0,RUNNING,SOBOL,,,1586,2117,2086,0.240153850637376320431570775327,0.000000099999999999999995474811
735,735_0,RUNNING,SOBOL,,,3174,3084,4619,0.869507430709898443410565960221,0.500000000000000000000000000000
736,736_0,RUNNING,SOBOL,,,5000,1039,874,0.436971786715090293462537829328,0.010000000000000000208166817117
737,737_0,RUNNING,SOBOL,,,248,3842,3321,0.547833134673535782077635758469,0.000000000000999999999999999980
738,738_0,RUNNING,SOBOL,,,457,1783,1051,0.755674789896234821995335551037,0.400000000000000022204460492503
739,739_0,RUNNING,SOBOL,,,4458,3336,3506,0.133629828369244946228988624171,0.000000010000000000000000209226
740,740_0,RUNNING,SOBOL,,,3628,41,2261,0.574450603818520866283847681188,0.001000000000000000020816681712
741,741_0,RUNNING,SOBOL,,,1463,4757,4786,0.439710374405607562486864026141,0.800000000000000044408920985006
742,742_0,RUNNING,SOBOL,,,2273,879,2844,0.367805000869557252585195783467,0.599999999999999977795539507497
743,743_0,RUNNING,SOBOL,,,2637,4326,453,0.739861616713926251165389658127,0.000000999999999999999954748112
744,744_0,RUNNING,SOBOL,,,4269,2300,4218,0.050135517163202164558910567393,0.000000000100000000000000003643
745,745_0,RUNNING,SOBOL,,,818,2583,1589,0.932887460378930000182151616173,0.100000000000000005551115123126
746,746_0,RUNNING,SOBOL,,,869,683,27,0.535639666041359263637389176438,0.000000099999999999999995474811
747,747_0,RUNNING,SOBOL,,,4359,4131,2655,0.416980535930022599977462505194,0.599999999999999977795539507497
748,748_0,RUNNING,SOBOL,,,2552,2417,1391,0.857344641691073827693969633401,0.010000000000000000208166817117
749,749_0,RUNNING,SOBOL,,,2227,2700,3781,0.220193309208378207308953733445,0.000000000000999999999999999980
750,750_0,RUNNING,SOBOL,,,1549,1666,3224,0.089297121582552790863829272894,0.000000000100000000000000003643
751,751_0,RUNNING,SOBOL,,,3674,3219,698,0.956942693842574909623976964212,0.299999999999999988897769753748
752,752_0,RUNNING,SOBOL,,,4407,236,4444,0.266759924603626130679145944669,0.800000000000000044408920985006
753,753_0,RUNNING,SOBOL,,,367,4953,1988,0.654897639749571713885245571873,0.000010000000000000000818030539
754,754_0,RUNNING,SOBOL,,,177,1922,4884,0.914877087607979810890412863955,0.699999999999999955591079014994
755,755_0,RUNNING,SOBOL,,,4890,2889,2436,0.039920993268489836369727896681,0.000000999999999999999954748112
756,756_0,RUNNING,SOBOL,,,3278,1156,3682,0.721820534586906426000041392399,0.000000000009999999999999999395
757,757_0,RUNNING,SOBOL,,,1652,3959,1148,0.357559797361493125755771416152,0.200000000000000011102230246252
758,758_0,RUNNING,SOBOL,,,2075,427,1844,0.460676755063235743303806657423,0.400000000000000022204460492503
759,759_0,RUNNING,SOBOL,,,2997,4460,4236,0.587619113095104728117235026730,0.000000001000000000000000062282
760,760_0,RUNNING,SOBOL,,,3847,1496,472,0.154565529413521279833432231499,0.001000000000000000020816681712
761,761_0,RUNNING,SOBOL,,,1088,3694,3098,0.768812589816749047955113383068,0.900000000000000022204460492503
762,762_0,RUNNING,SOBOL,,,1121,1345,2283,0.291964320946484778840357421359,0.000000000000999999999999999980
763,763_0,RUNNING,SOBOL,,,3946,3543,4735,0.660609729621559393919483227364,0.010000000000000000208166817117
764,764_0,RUNNING,SOBOL,,,2960,578,990,0.095283677253872156587277686413,0.500000000000000000000000000000
765,765_0,RUNNING,SOBOL,,,1970,4612,3518,0.982421318043023350519149516913,0.000000999999999999999954748112
766,766_0,RUNNING,SOBOL,,,1766,1005,4074,0.831865543466061341248973803886,0.000100000000000000004792173602
767,767_0,RUNNING,SOBOL,,,3306,3808,1684,0.214206279512494796035682043112,0.699999999999999955591079014994
