trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
692,692_0,RUNNING,SOBOL,1170,1872,52,266,0.683959545753896280828598719381
693,693_0,RUNNING,SOBOL,4583,3626,43,655,0.407368224924430255562413094594
694,694_0,RUNNING,SOBOL,3662,1195,82,148,0.003338121514767408270357718081
695,695_0,FAILED,SOBOL,2075,4287,23,757,0.779053649792447733268829779263
696,696_0,RUNNING,SOBOL,1290,623,30,964,0.960255324350669958732851227978
697,697_0,RUNNING,SOBOL,2878,4875,64,73,0.192061617854982602526803248111
698,698_0,RUNNING,SOBOL,3801,2446,12,566,0.350490158764645454159136761518
699,699_0,RUNNING,SOBOL,388,3036,97,456,0.619559657812118524944366981799
700,700_0,RUNNING,SOBOL,467,363,75,207,0.157360872715711586078413120049
701,701_0,FAILED,SOBOL,3880,4783,34,815,0.933075925109907999832614677871
702,702_0,RUNNING,SOBOL,2959,2196,92,324,0.530005797658115618276042368961
703,703_0,RUNNING,SOBOL,1372,2935,2,714,0.253414000945165751588206148881
704,704_0,FAILED,SOBOL,2150,1614,44,508,0.442076584199443456402178753706
705,705_0,FAILED,SOBOL,3737,3532,60,398,0.711146559130400368609059569280
706,706_0,RUNNING,SOBOL,4660,947,15,907,0.868615124082192768817378691892
707,707_0,FAILED,SOBOL,1247,4183,80,15,0.100421893469989295666344730762
708,708_0,RUNNING,SOBOL,772,2064,21,443,0.983884340021759284944380397064
709,709_0,RUNNING,SOBOL,4820,2813,87,583,0.231287233250215662483384448933
710,710_0,FAILED,SOBOL,3264,221,38,91,0.327354156523942951828587411001
711,711_0,FAILED,SOBOL,2312,4632,54,950,0.580830866632983111585986080172
712,712_0,RUNNING,SOBOL,1844,815,98,768,0.644744394218549121688965897192
713,713_0,RUNNING,SOBOL,2797,4061,8,126,0.383743973664939397316686608974
714,714_0,RUNNING,SOBOL,4355,1472,69,635,0.042075487891212105806548748888
715,715_0,RUNNING,SOBOL,307,3380,28,275,0.802196305107325313699107027787
716,716_0,RUNNING,SOBOL,99,1323,84,911,0.305554054027423249717543285442
717,717_0,RUNNING,SOBOL,4147,3241,24,52,0.535367456041276446043752912374
718,718_0,RUNNING,SOBOL,2610,652,51,559,0.880933968493714969483221466362
719,719_0,RUNNING,SOBOL,1657,3888,41,420,0.152001117866486318286334267214
720,720_0,RUNNING,SOBOL,2440,72,11,361,0.091164652887731789654424119362
721,721_0,RUNNING,SOBOL,3392,4492,95,721,0.812573778199031981905875454686
722,722_0,RUNNING,SOBOL,4932,1901,31,228,0.720405703246593476229975294700
723,723_0,RUNNING,SOBOL,884,2639,66,869,0.498116026548668766604777147222
724,724_0,RUNNING,SOBOL,1044,1106,37,675,0.601784375200048127219076832262
725,725_0,RUNNING,SOBOL,4457,4352,72,285,0.363902366857975723135609769088
726,726_0,RUNNING,SOBOL,3554,1768,5,792,0.210331821149215114630237621896
727,727_0,FAILED,SOBOL,1968,3675,89,183,0.947338033221661990346262882667
728,728_0,FAILED,SOBOL,1495,2355,57,101,0.761750609040260262538879487693
729,729_0,RUNNING,SOBOL,3082,3103,47,993,0.017222590057179333611347971100
730,730_0,RUNNING,SOBOL,3987,516,77,499,0.424191573265939925185818992759
731,731_0,RUNNING,SOBOL,574,4927,18,609,0.669595388518646306152959368774
732,732_0,RUNNING,SOBOL,616,999,80,297,0.922366781678050751125397255237
733,733_0,RUNNING,SOBOL,4039,4167,14,686,0.170011877292767177305421455458
734,734_0,RUNNING,SOBOL,3108,1602,63,179,0.266064762003719812444302306176
735,735_0,RUNNING,SOBOL,1531,3588,47,788,0.519296414425596597475021098944
736,736_0,RUNNING,SOBOL,2001,2248,2,996,0.708203601790592052189765581716
737,737_0,RUNNING,SOBOL,3578,2918,93,105,0.446960919365286812876547628548
738,738_0,RUNNING,SOBOL,4511,351,32,598,0.105306472154334182511625783718
739,739_0,FAILED,SOBOL,1089,4839,73,487,0.865672406543046224491888551711
740,740_0,RUNNING,SOBOL,936,1411,26,57,0.220578063793480383392164867473
741,741_0,RUNNING,SOBOL,4974,3407,66,915,0.996535363188013390001174229837
742,742_0,RUNNING,SOBOL,3428,838,8,408,0.593481653716415147314933165035
743,743_0,RUNNING,SOBOL,2466,3996,99,548,0.316644754702225306175478181103
744,744_0,RUNNING,SOBOL,1681,160,56,733,0.380800982864573589470325032380
745,745_0,RUNNING,SOBOL,2643,4658,41,372,0.649628770280629375122316560009
746,746_0,FAILED,SOBOL,4192,2087,86,866,0.807080917252227636460304438515
747,747_0,RUNNING,SOBOL,153,2747,20,224,0.039132729455828664522076820731
748,748_0,RUNNING,SOBOL,263,1918,63,587,0.540252064468339066038993223628
749,749_0,FAILED,SOBOL,4301,2588,29,447,0.302611306745558972242093886962
750,750_0,FAILED,SOBOL,2773,16,96,938,0.149058130783960213205929790092
751,751_0,RUNNING,SOBOL,1811,4505,12,80,0.885818333402276003596398368245
752,752_0,FAILED,SOBOL,2276,669,44,138,0.825224569000303720400779639021
753,753_0,RUNNING,SOBOL,3238,3837,53,780,0.080455239912495021825655783232
754,754_0,RUNNING,SOBOL,4768,1267,23,271,0.487406853374093784747600466289
755,755_0,RUNNING,SOBOL,730,3254,83,631,0.733056737566366800606942888408
756,756_0,FAILED,SOBOL,1193,490,17,827,0.368786949260160312746847921517
757,757_0,RUNNING,SOBOL,4615,4988,76,218,0.598841646507382363573412931146
758,758_0,FAILED,SOBOL,3703,2421,50,710,0.944395072164013971161011795630
759,759_0,FAILED,SOBOL,2126,3081,59,320,0.215216167468577634913629026414
760,760_0,RUNNING,SOBOL,1346,1741,90,401,0.029873347397893667415358365247
761,761_0,RUNNING,SOBOL,2923,3737,5,512,0.751041236961260461058031978610
762,762_0,FAILED,SOBOL,3838,1172,70,3,0.658886248804628871234001508128
763,763_0,FAILED,SOBOL,415,4330,35,895,0.436842566689476352603804798491
764,764_0,FAILED,SOBOL,333,1647,7,644,0.848856493880972284848951403546
765,765_0,RUNNING,SOBOL,3756,3479,98,254,0.119678065069019790023219229624
766,766_0,RUNNING,SOBOL,2844,1068,27,761,0.464271752709522866897629000960
767,767_0,RUNNING,SOBOL,1267,4082,68,153,0.694326925840228814656995837140
768,768_0,RUNNING,SOBOL,2049,398,87,69,0.501034003723412779685020268516
769,769_0,RUNNING,SOBOL,3627,4728,22,961,0.278989845724776364122021732328
770,770_0,RUNNING,SOBOL,4541,2319,54,468,0.187794595584273332766755970624
771,771_0,RUNNING,SOBOL,1119,2831,39,578,0.908962009264156267640544228925
772,772_0,RUNNING,SOBOL,654,927,61,880,0.053519556218758229659826497482
773,773_0,RUNNING,SOBOL,4691,3931,45,22,0.790280234720557972494248133444
774,774_0,RUNNING,SOBOL,3164,1515,81,528,0.635736864199861861912665972341
775,775_0,RUNNING,SOBOL,2202,3357,16,389,0.398096582360565665048568462225
776,776_0,RUNNING,SOBOL,1729,2178,33,329,0.329554604575037934921510895947
777,777_0,RUNNING,SOBOL,2691,2679,74,689,0.575204012883827053848051491514
778,778_0,RUNNING,SOBOL,4221,267,1,196,0.983145820904523182193202046619
779,779_0,RUNNING,SOBOL,183,4606,91,838,0.238376015933230517296337325206
780,780_0,RUNNING,SOBOL,76,108,48,475,0.747443491831421891191666873056
781,781_0,RUNNING,SOBOL,4115,4437,58,614,0.470606116933748153119410062573
782,782_0,RUNNING,SOBOL,2568,2024,19,123,0.066563402611762287341967692100
783,783_0,RUNNING,SOBOL,1607,2536,78,982,0.842520226122811410895963035728
784,784_0,RUNNING,SOBOL,2384,1356,71,799,0.898728255772963113834350679099
785,785_0,RUNNING,SOBOL,3346,3189,37,157,0.130780543860048059645606599588
786,786_0,FAILED,SOBOL,4895,773,88,666,0.289221695682033874685856744691
787,787_0,FAILED,SOBOL,857,3787,4,305,0.558049958981573612781801330129
788,788_0,RUNNING,SOBOL,1007,2469,95,239,0.420026603836566203575841882412
789,789_0,FAILED,SOBOL,4429,2970,10,847,0.673257780374959091673758848628
790,790_0,RUNNING,SOBOL,955,2129,69,459,0.729748337030410754167064624198
791,791_0,RUNNING,SOBOL,4000,2592,25,945,0.075264733210206033464650943188
792,792_0,FAILED,SOBOL,3145,584,97,162,0.299436203775927445303040030922
793,793_0,FAILED,SOBOL,1815,4797,41,680,0.895443044332787430050757393474
794,794_0,FAILED,SOBOL,2392,902,7,618,0.770674563881009855315085133043
795,795_0,RUNNING,SOBOL,2627,3876,51,104,0.424167515125125627051261290035
796,796_0,RUNNING,SOBOL,4576,1856,29,759,0.200019149074330937487786741258
797,797_0,RUNNING,SOBOL,437,3581,85,276,0.605002552131190918238701215159
798,798_0,RUNNING,SOBOL,273,132,32,56,0.059716935709118845743148540350
799,799_0,RUNNING,SOBOL,4726,4667,76,542,0.651764633879065469201918858744
800,800_0,RUNNING,SOBOL,3083,2337,4,322,0.973366793600842328260114300065
801,801_0,RUNNING,SOBOL,1911,3122,60,839,0.315045866129919860387786911815
802,802_0,RUNNING,SOBOL,1394,1336,94,896,0.439806741740554563158127621136
803,803_0,RUNNING,SOBOL,3658,3363,50,383,0.848627877410501274546561489842
804,804_0,RUNNING,SOBOL,4209,1041,72,725,0.526987373748794230010616956861
805,805_0,RUNNING,SOBOL,848,4318,16,243,0.184439883777871738157472236708
806,806_0,RUNNING,SOBOL,778,1169,81,809,0.914570275673642796299134261062
807,807_0,RUNNING,SOBOL,4294,4131,37,291,0.264959949234500502512901221053
808,808_0,RUNNING,SOBOL,3593,1464,58,574,0.110960323926061393828845780263
809,809_0,RUNNING,SOBOL,1484,3177,2,88,0.709891230549663299065343835537
810,810_0,RUNNING,SOBOL,2139,2366,45,148,0.585144452987238716801243754162
811,811_0,RUNNING,SOBOL,2840,2839,89,630,0.235713814048096548248167891870
812,812_0,RUNNING,SOBOL,4949,160,18,475,0.389690275356173509990753700549
813,813_0,RUNNING,SOBOL,25,4385,74,989,0.789800869479775458081860506354
814,814_0,RUNNING,SOBOL,528,1593,21,710,0.374131159821525227648919553758
815,815_0,RUNNING,SOBOL,4510,3629,64,193,0.961305573174729977026231608761
816,816_0,RUNNING,SOBOL,2712,638,42,913,0.663094068195670849341638586338
817,817_0,RUNNING,SOBOL,2320,3924,98,427,0.001849074658006429755507937784
818,818_0,RUNNING,SOBOL,1569,378,56,371,0.126573000518605122133308782395
819,819_0,RUNNING,SOBOL,3366,4905,12,854,0.538317726371809857077721517271
820,820_0,RUNNING,SOBOL,3759,1923,84,12,0.836567634776234636539982147951
821,821_0,RUNNING,SOBOL,1181,2701,28,525,0.498892953738570232857796327153
822,822_0,RUNNING,SOBOL,1170,498,5,979,0.618258472466841291215189357899
823,823_0,RUNNING,SOBOL,3906,4712,62,493,0.218208791429176929277389263007
824,824_0,RUNNING,SOBOL,3355,2038,34,652,0.407271443050354731152395970639
825,825_0,RUNNING,SOBOL,1716,2503,78,134,0.756641168903559480085618815792
826,826_0,RUNNING,SOBOL,2214,1791,71,70,0.881395625663921267189948594023
827,827_0,RUNNING,SOBOL,2760,3514,14,584,0.282525632126256809328879171517
828,828_0,RUNNING,SOBOL,4404,831,92,305,0.093440322130918504472951724438
829,829_0,RUNNING,SOBOL,575,3805,48,787,0.742989735484123281494817092607
830,830_0,RUNNING,SOBOL,134,2251,95,508,0.171382064813748014042715794858
831,831_0,RUNNING,SOBOL,4899,3037,39,21,0.509117658937349948367057095311
832,832_0,RUNNING,SOBOL,2949,41,67,867,0.865843847285956091930358979880
833,833_0,RUNNING,SOBOL,2089,4578,24,350,0.454038208346813909610517612236
834,834_0,FAILED,SOBOL,1492,976,31,417,0.329260929627343990055976519216
835,835_0,RUNNING,SOBOL,3448,4251,87,930,0.990566836250945881303664464212
836,836_0,RUNNING,SOBOL,4302,1266,9,214,0.633878486216068237624199355196
837,837_0,RUNNING,SOBOL,633,3292,52,696,0.046643159776926040871458667425
838,838_0,RUNNING,SOBOL,878,1529,44,255,0.807686764329671902373775083106
839,839_0,RUNNING,SOBOL,4081,3243,100,773,0.402764274358749396753864857601
840,840_0,RUNNING,SOBOL,3688,1238,22,114,0.221498527480289336688557000343
841,841_0,RUNNING,SOBOL,1266,4203,66,601,0.567944663150236062065800979326
842,842_0,RUNNING,SOBOL,1998,247,82,666,0.692675007861107583373438956187
843,843_0,RUNNING,SOBOL,3015,4470,26,184,0.096729080390185115390089265475
844,844_0,RUNNING,SOBOL,4813,2456,54,963,0.278017545128241172491811994405
845,845_0,RUNNING,SOBOL,205,2929,10,449,0.932440243298187865228499049408
846,846_0,RUNNING,SOBOL,347,704,57,229,0.480717587888240815985341214400
847,847_0,RUNNING,SOBOL,4646,3990,1,746,0.823325990945100838480641414208
848,848_0,RUNNING,SOBOL,2537,1663,79,400,0.552365397853776807224335243518
849,849_0,RUNNING,SOBOL,2461,3700,36,886,0.143483349097892648460472742045
850,850_0,RUNNING,SOBOL,1787,2010,19,817,0.018745369803160428362476253028
851,851_0,RUNNING,SOBOL,3270,2785,75,335,0.677127210360020437285299976793
852,852_0,RUNNING,SOBOL,3972,469,47,552,0.948049905652180280313245930301
853,853_0,RUNNING,SOBOL,1080,4995,90,38,0.355941294396296126212320132254
854,854_0,RUNNING,SOBOL,1053,802,50,737,0.209067711031064390470035618819
855,855_0,RUNNING,SOBOL,3945,3775,93,219,0.612041220193728752185791108786
856,856_0,RUNNING,SOBOL,3238,1723,15,878,0.762112113185226869305211039318
857,857_0,RUNNING,SOBOL,1756,3446,71,392,0.417615434207022184764923622424
858,858_0,RUNNING,SOBOL,2487,2106,76,343,0.292892447100952246774596687828
859,859_0,RUNNING,SOBOL,2565,2571,33,826,0.886889393763616640242730682075
860,860_0,RUNNING,SOBOL,4677,527,61,47,0.736780123371630901729645302112
861,861_0,RUNNING,SOBOL,380,4741,5,561,0.084306881893426180440975770125
862,862_0,RUNNING,SOBOL,173,1315,52,781,0.502900882547721250759309441491
863,863_0,RUNNING,SOBOL,4782,3341,8,264,0.162241460299119344412588361592
864,864_0,RUNNING,SOBOL,2988,985,86,609,0.464381723619997521801394668728
865,865_0,RUNNING,SOBOL,1971,4261,30,124,0.871314315684139750750603070628
866,866_0,RUNNING,SOBOL,1297,31,24,175,0.996060128467157523957098419487
867,867_0,RUNNING,SOBOL,3721,4568,68,657,0.339627268718555586080043440234
868,868_0,RUNNING,SOBOL,4107,2202,40,441,0.037510195422917606833390635757
869,869_0,RUNNING,SOBOL,906,2988,97,954,0.627669349987059810302980622509
870,870_0,RUNNING,SOBOL,683,2466,13,29,0.398245595235377558562817057464
871,871_0,RUNNING,SOBOL,4355,2939,57,515,0.796345819581300018441538668412
872,872_0,RUNNING,SOBOL,3493,296,28,356,0.576103021847084173501229997783
873,873_0,RUNNING,SOBOL,1540,4518,84,874,0.228682276802137485205435041280
874,874_0,RUNNING,SOBOL,2037,1189,63,924,0.103920462436974045394855181712
875,875_0,RUNNING,SOBOL,2898,4154,20,410,0.700840999282896559563482696831
876,876_0,RUNNING,SOBOL,4852,1520,98,689,0.921122114932164559597538300295
877,877_0,RUNNING,SOBOL,88,3234,42,207,0.273521682387217857090888628591
878,878_0,FAILED,SOBOL,621,400,88,487,0.811984570313245002104451941705
879,879_0,RUNNING,SOBOL,4451,4927,45,973,0.476198432881385080861491587711
880,880_0,RUNNING,SOBOL,2811,1980,73,127,0.150667574303224693910152609533
881,881_0,RUNNING,SOBOL,2266,2756,16,644,0.560524232434108871103717319784
882,882_0,RUNNING,SOBOL,1670,1693,38,591,0.685293677665293254896994312730
883,883_0,RUNNING,SOBOL,3309,3730,81,78,0.025937227733433248361150091910
884,884_0,RUNNING,SOBOL,3855,772,3,794,0.351444955771788969389746171146
885,885_0,RUNNING,SOBOL,1120,4059,60,311,0.936731301402673133260634585895
886,886_0,RUNNING,SOBOL,1228,1807,87,201,0.070745563331991431765821687350
887,887_0,RUNNING,SOBOL,3804,3532,31,719,0.718406908962875623281263415265
888,888_0,RUNNING,SOBOL,3418,892,54,436,0.903601893784478304993967867631
889,889_0,RUNNING,SOBOL,1619,3866,10,922,0.306620443852618329572123911930
890,890_0,RUNNING,SOBOL,2274,593,39,845,0.431359358184039587413849403674
891,891_0,RUNNING,SOBOL,2666,4807,95,362,0.778841016314923750840648608573
892,892_0,RUNNING,SOBOL,4459,2178,22,517,0.593683962753042582249918268644
893,893_0,RUNNING,SOBOL,476,2641,66,3,0.195522825321182619484616793670
894,894_0,RUNNING,SOBOL,77,1070,13,282,0.640423674259334774205854046158
895,895_0,RUNNING,SOBOL,4999,4347,69,799,0.055198241714388134038227207157
896,896_0,RUNNING,SOBOL,2887,1405,48,79,0.322229630323126903235220197530
897,897_0,RUNNING,SOBOL,2184,3431,92,566,0.981525167169049361781674178928
898,898_0,RUNNING,SOBOL,1433,2268,63,638,0.856793853960931328650474370079
899,899_0,RUNNING,SOBOL,3541,3054,7,156,0.446998108915984626587913908224
900,900_0,RUNNING,SOBOL,4248,103,78,998,0.179944035908207289331528500043
901,901_0,RUNNING,SOBOL,731,4638,34,485,0.515669260254129735443484605639
902,902_0,RUNNING,SOBOL,817,229,74,536,0.255819359591230754968904648194
903,903_0,RUNNING,SOBOL,4177,4454,18,49,0.908353514155373020777517467650
904,904_0,RUNNING,SOBOL,3632,2395,90,832,0.715361684076488035799457065878
905,905_0,RUNNING,SOBOL,1367,2869,46,314,0.121303824327886111689167591976
906,906_0,RUNNING,SOBOL,1944,1434,2,390,0.246080168010666955336063210780
907,907_0,RUNNING,SOBOL,3113,3148,58,904,0.590637760074809170518506107328
908,908_0,RUNNING,SOBOL,4754,1100,36,249,0.783591718379408108674510913261
909,909_0,RUNNING,SOBOL,299,4063,80,731,0.380557296130806188561024328010
910,910_0,RUNNING,SOBOL,410,1913,27,952,0.955088335772976249060661757539
911,911_0,RUNNING,SOBOL,4549,2691,83,466,0.364990094294771527660969923090
912,912_0,RUNNING,SOBOL,2595,329,11,686,0.012193050943315030670843768235
913,913_0,RUNNING,SOBOL,2359,4856,55,169,0.668564997605979427497402411973
914,914_0,RUNNING,SOBOL,1842,687,100,98,0.543811509342864152216634465731
915,915_0,RUNNING,SOBOL,3171,3973,43,612,0.136939830364659426154005927856
916,916_0,RUNNING,SOBOL,4032,1603,65,270,0.489759498629719014495265128062
917,917_0,RUNNING,SOBOL,986,3638,21,751,0.830358007792383445710981959564
918,918_0,FAILED,SOBOL,999,66,98,328,0.421816554050892578153764134186
919,919_0,FAILED,SOBOL,4048,4592,41,841,0.757598854672163701806653079984
920,920_0,FAILED,SOBOL,3184,2237,64,61,0.615286728823557504952646013408
921,921_0,FAILED,SOBOL,1858,3012,20,544,0.205433848017826686804809810383
922,922_0,RUNNING,SOBOL,2375,1280,29,723,0.080695894747972493621368528238
923,923_0,RUNNING,SOBOL,2609,3317,85,237,0.740048507869243588075391926395
924,924_0,RUNNING,SOBOL,4565,951,12,894,0.882322795404121285045562217420
925,925_0,RUNNING,SOBOL,424,4237,56,377,0.297040227098390452464826694268
926,926_0,RUNNING,SOBOL,275,2053,3,160,0.866709628056734793233317759586
927,927_0,RUNNING,SOBOL,4728,2527,59,674,0.468613240521401186455818788090
928,928_0,FAILED,SOBOL,3090,474,38,457,0.158699026400223375254938673606
929,929_0,RUNNING,SOBOL,1918,4697,82,939,0.506115994120016732260580738512
930,930_0,RUNNING,SOBOL,1341,855,73,765,0.630846305370330817652302357601
931,931_0,RUNNING,SOBOL,3608,3820,17,279,0.033929605334997177401579193656
932,932_0,RUNNING,SOBOL,4151,1776,88,624,0.343866477830335470766698335865
933,933_0,RUNNING,SOBOL,793,3490,44,106,0.991463133050128786472043884714
934,934_0,RUNNING,SOBOL,708,1649,61,907,0.232114328039810052795033357143
935,935_0,RUNNING,SOBOL,4222,3675,5,425,0.572769913477823133796107413218
936,936_0,RUNNING,SOBOL,3518,729,77,704,0.800847694069147131301633635303
937,937_0,RUNNING,SOBOL,1407,4005,33,191,0.393918879330158233642578125000
938,938_0,RUNNING,SOBOL,2159,444,15,14,0.269141634071245805515104621009
939,939_0,RUNNING,SOBOL,2864,4981,71,531,0.925570657009258890290936960810
