trial_index,arm_name,trial_status,generation_node,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
512,512_0,FAILED,SOBOL,4491,0.575330925060436149109932557622,0.205637867260724305218388963112,1145,4200,3436
513,513_0,FAILED,SOBOL,1937,0.080419190809130666752757576887,0.642840176200494162195298031293,3194,20,704
514,514_0,FAILED,SOBOL,911,0.890011366944760129449321084394,0.346459407996386303807412332390,1342,2241,2363
515,515_0,FAILED,SOBOL,3289,0.387051500508561741042967696558,0.781670494033023688373873483215,4329,3228,4749
516,516_0,FAILED,SOBOL,3175,0.928014446964487427216283776943,0.071100447863340382470553890926,225,756,795
517,517_0,FAILED,SOBOL,710,0.417271087892353509385401366671,0.504486970597878059408003537101,2860,4714,3191
518,518_0,FAILED,SOBOL,2066,0.603603126589208893726379301370,0.488672824271023265030322590974,2293,2561,4994
519,519_0,FAILED,SOBOL,4669,0.116471196876838808953458226370,0.927941452758386686738845128275,4616,1659,2272
520,520_0,FAILED,SOBOL,4330,0.664268889745697421744807797950,0.682246779751032539351740524580,4052,2131,545
521,521_0,FAILED,SOBOL,1786,0.177143598236143590129998415250,0.244199537826702006704238101520,1690,3651,2814
522,522_0,FAILED,SOBOL,448,0.864425837192684398679887181061,0.758709949661046212376902531105,3463,3919,4004
523,523_0,FAILED,SOBOL,2816,0.353673876898363215293130679129,0.322638226484879830913143905491,789,613,1390
524,524_0,FAILED,SOBOL,2592,0.515747263319790372193551775126,0.850991818392649257418725028401,1415,4408,1956
525,525_0,FAILED,SOBOL,48,0.012815972199663520220136447847,0.292733261287212387369294219752,4092,1061,4687
526,526_0,FAILED,SOBOL,1561,0.949596783505752717324810419086,0.714106733785942249248535063089,1061,1330,3498
527,527_0,FAILED,SOBOL,3929,0.454652726355940117741738504265,0.149966487325727954038612210752,3426,2890,1112
528,528_0,FAILED,SOBOL,4914,0.764661435879766981926763946831,0.395904544992372375844524867716,2744,3321,1706
529,529_0,FAILED,SOBOL,2448,0.269724065264686951870487519045,0.958336635570973149889084652386,419,2461,4310
530,530_0,FAILED,SOBOL,953,0.705556579845026177189026839187,0.038754202252253892868605333888,4734,308,2507
531,531_0,FAILED,SOBOL,3555,0.202616758141666658543655898939,0.599210119742900171324606617418,2096,4225,229
532,532_0,FAILED,SOBOL,3470,0.796752770598977755334146877431,0.878017226571217168640259842505,892,2009,1184
533,533_0,FAILED,SOBOL,1083,0.293673011267557737546951557306,0.438272722035646433713651504149,3527,3461,3584
534,534_0,FAILED,SOBOL,2401,0.731091909466311307141950237565,0.547085922317579353979510869976,1636,3817,4600
535,535_0,FAILED,SOBOL,4926,0.236045054048299784987818838999,0.113231122799217695518159132462,3959,403,1884
536,536_0,FAILED,SOBOL,4034,0.546651714887469997172786406736,0.374085302127525221038695235620,4562,888,308
537,537_0,FAILED,SOBOL,1412,0.051596332604065535398785158350,0.809658247362822325321474181692,2200,4894,2582
538,538_0,FAILED,SOBOL,114,0.986066934077069134900739300065,0.201052346026524914046618164321,2963,2673,4235
539,539_0,FAILED,SOBOL,2560,0.482993857562541983874382367503,0.638593299973756023391047165205,288,1860,1626
540,540_0,FAILED,SOBOL,2960,0.647629733407869889738606161700,0.168703183770179759859431101177,2160,3160,2192
541,541_0,FAILED,SOBOL,338,0.136768347796052708309488821214,0.733319365764036779076207039907,4837,2310,4919
542,542_0,FAILED,SOBOL,1813,0.821738473385572487650563289208,0.281321839310228805075553282222,326,88,3266
543,543_0,FAILED,SOBOL,4259,0.334473303733393567682696811971,0.840048613714054259737906704686,2691,4132,875
544,544_0,FAILED,SOBOL,4544,0.882899404460564252161702825106,0.578950573842972548987972913892,3333,4580,1317
545,545_0,FAILED,SOBOL,2157,0.395625629868358363872005156736,0.018993374807760119576949264797,1007,1203,3917
546,546_0,FAILED,SOBOL,702,0.583545955717563624709498526499,0.970296297628432502513362578611,4155,1559,2901
547,547_0,FAILED,SOBOL,3226,0.072691212026402357571086554344,0.408370554512366645827370348343,1517,2973,617
548,548_0,FAILED,SOBOL,3434,0.611831498714163868335447205027,0.694026496507227474985768367333,3037,545,3833
549,549_0,FAILED,SOBOL,802,0.108729906369000678401093296088,0.130026827143505219197550104582,47,3988,1559
550,550_0,FAILED,SOBOL,1964,0.920885335944592986479051432980,0.863138120651245066561330077093,4479,3719,375
551,551_0,FAILED,SOBOL,4420,0.425862336045131073536396115742,0.305013106489554042255463173205,2427,2063,2984
552,552_0,FAILED,SOBOL,4080,0.855826047303155035272936856927,0.057555285174399617442730914263,1864,1571,4833
553,553_0,FAILED,SOBOL,1683,0.360811529655009510797469829413,0.618357889359816947916215212899,3877,2648,2432
554,554_0,FAILED,SOBOL,541,0.672016877941787216244051705871,0.384550088685005897470858826637,650,4802,635
555,555_0,FAILED,SOBOL,3075,0.168908528422936798918385647994,0.947335989339277095844238374411,3600,668,3352
556,556_0,FAILED,SOBOL,2694,0.957809962678700665961173399410,0.477444003062322708252906977577,4227,4312,2668
557,557_0,FAILED,SOBOL,296,0.446926628800109027039866305131,0.916815171428024822120050885133,1279,220,69
558,558_0,FAILED,SOBOL,1303,0.508633404737338423728942871094,0.090019551748409865066236079656,3248,2373,1866
559,559_0,FAILED,SOBOL,3837,0.021391967914998533117909573775,0.523516719251871154305888467206,1237,3409,4149
560,560_0,FAILED,SOBOL,4820,0.696971994061022948052652736806,0.770730620538815802689214251586,556,2958,3668
561,561_0,FAILED,SOBOL,2189,0.209739206792786708755116364955,0.335043703068047760140757418412,2606,1261,941
562,562_0,FAILED,SOBOL,1202,0.772394160484895064833210653887,0.662048525227233786161207262921,1921,993,2126
563,563_0,FAILED,SOBOL,3659,0.261504259042441844496096337025,0.224377894889563334057669408139,4908,4477,4517
564,564_0,FAILED,SOBOL,3643,0.564149198656901718074152540794,0.762158209750428805584476776858,2482,800,564
565,565_0,FAILED,SOBOL,1187,0.092513884805142873601901953862,0.328024386361241315768211279646,4495,4982,2955
566,566_0,FAILED,SOBOL,2211,0.902228615809231970779080711509,0.686582071783021108402067511634,24,2760,3980
567,567_0,FAILED,SOBOL,4843,0.375748676629737043963785936285,0.246627382896840580128738906751,2974,1772,1254
568,568_0,FAILED,SOBOL,3855,0.841555437421426133504098743288,0.486292493192479025054808516870,3655,1939,929
569,569_0,FAILED,SOBOL,1321,0.315082255415618406324540501373,0.923562453802674987457521638134,665,3531,3212
570,570_0,FAILED,SOBOL,275,0.627747067708522066276088935410,0.065701037606224421683265290994,3853,3887,4855
571,571_0,FAILED,SOBOL,2673,0.156103271605446930481164713456,0.501055767957121145350640745164,1801,333,2256
572,572_0,FAILED,SOBOL,3054,0.974452268026769208297821478482,0.035305852934718134905622832775,1174,4686,1572
573,573_0,FAILED,SOBOL,520,0.495035391097888355371736679444,0.593824049094691885919417018158,3224,1096,4289
574,574_0,FAILED,SOBOL,1701,0.558198775740340380480120074935,0.391569342188537117266378118074,1294,1452,2646
575,575_0,FAILED,SOBOL,4099,0.039500578094273805507263830350,0.955908701272681349259130456630,4281,3080,245
576,576_0,FAILED,SOBOL,4444,0.743127730540931175085006543668,0.716487035121768700562938647636,4845,3211,1937
577,577_0,FAILED,SOBOL,1988,0.224436100458726278672472176368,0.154345516024157414225470574820,1897,2259,4547
578,578_0,FAILED,SOBOL,785,0.784651307346299287104329778231,0.856391258392482979111548502260,2621,37,3521
579,579_0,FAILED,SOBOL,3417,0.305225780863314866131474900612,0.296164434185251568276697753390,611,4182,1247
580,580_0,RUNNING,SOBOL,3206,0.752512952178716609807906934293,0.570376196317374684063850054372,3944,1680,4463
581,581_0,RUNNING,SOBOL,682,0.280836773691698904364955069468,0.011971979828551412156079081228,1581,2540,2180
582,582_0,RUNNING,SOBOL,2175,0.716791367257013867231307813199,0.994827996417880111579279400758,3590,4694,1005
583,583_0,RUNNING,SOBOL,4563,0.190346701081842178959746547662,0.430618321159854544610823268158,915,776,3605
584,584_0,RUNNING,SOBOL,4282,0.527964013993740044483615747595,0.177549714598804725396163917139,273,591,4203
585,585_0,RUNNING,SOBOL,1836,0.001512665001675486632290446032,0.740064562430605255016757837438,2908,3941,1812
586,586_0,RUNNING,SOBOL,322,0.938415555292740455328726056905,0.257001484837383054049553265941,2263,3672,5
587,587_0,RUNNING,SOBOL,2944,0.466747903671115627055598906736,0.817585933623835470207552589272,4586,2110,2732
588,588_0,RUNNING,SOBOL,2544,0.659917764363810444017133249872,0.351837955595925455654082725232,2714,2870,3298
589,589_0,RUNNING,SOBOL,98,0.180459900110959997610038385574,0.785126366399228614589844710281,389,1350,689
590,590_0,RUNNING,SOBOL,1435,0.867863266285508916375590615644,0.208073328325524914417243849130,4783,1081,2496
591,591_0,RUNNING,SOBOL,4057,0.349200226390734336234800139209,0.647167852237820584448968475044,2145,4389,4769
592,592_0,RUNNING,SOBOL,4944,0.932434805957600421066899798461,0.900479843458160789104738341848,1541,4246,3038
593,593_0,RUNNING,SOBOL,2420,0.413765124142169926635403953696,0.462593377653509385538654896664,4218,286,321
594,594_0,RUNNING,SOBOL,1062,0.600218290057033310169742890139,0.540340781418606641572921489569,953,2440,1496
595,595_0,RUNNING,SOBOL,3449,0.120769030744209887595630448232,0.104384298261255031858851793913,3318,3343,3897
596,596_0,RUNNING,SOBOL,3579,0.878418593393638702515602290077,0.386964804204180834457105220281,4669,421,4695
597,597_0,RUNNING,SOBOL,976,0.399071141544729446337669287459,0.951680841796100129847957305174,2307,3799,2417
598,598_0,RUNNING,SOBOL,2432,0.586869418151676702777308491932,0.062920314708724611740819909755,2835,3443,768
599,599_0,RUNNING,SOBOL,4897,0.068332004060968759562300078869,0.621823234781622935507527927257,161,2027,3372
600,600_0,RUNNING,SOBOL,3908,0.651920406715944422693098658783,0.859716630866751096995415082347,842,1840,3810
601,601_0,RUNNING,SOBOL,1540,0.133391593847423800545115568639,0.299600414250046021003015539463,3478,2692,1424
602,602_0,RUNNING,SOBOL,66,0.818239670194685464466033408826,0.689664437888190096082041691261,1664,4913,393
603,603_0,RUNNING,SOBOL,2610,0.338885580142959941252200906092,0.127625510718673479404472459464,3987,869,3124
604,604_0,RUNNING,SOBOL,2834,0.534373560372739975221634267655,0.659633839450776582324920127576,3362,4114,3691
605,605_0,RUNNING,SOBOL,466,0.062838235961273303242791143930,0.220033012690022594659566834707,1036,106,1077
606,606_0,RUNNING,SOBOL,1766,0.997187739958986685273600869550,0.765365561261773130752317229053,4106,2327,2108
607,607_0,RUNNING,SOBOL,4309,0.470838257916271707426147941078,0.331578387388959505699403962353,1468,3142,4376
608,608_0,RUNNING,SOBOL,4653,0.808839850459247777791915723355,0.093441130761057145104331311813,2032,2992,2806
609,609_0,RUNNING,SOBOL,2051,0.282498898999765490902547071528,0.528929322263225865086155863537,4709,1540,84
610,610_0,RUNNING,SOBOL,732,0.719796699723228794454144008341,0.481805972453206776684453416237,433,1184,1733
611,611_0,RUNNING,SOBOL,3198,0.248254688777029525192929781952,0.919216577081009789118581920775,2797,4598,4129
612,612_0,RUNNING,SOBOL,3308,0.693473644446581549694030854880,0.196699847832322111118585894474,1757,2042,175
613,613_0,RUNNING,SOBOL,930,0.214151951650157573725508086682,0.636186230191960966351416573161,3770,3741,2561
614,614_0,RUNNING,SOBOL,1916,0.776684380216523972961795152514,0.370627598725259299605738760874,778,4009,4373
615,615_0,RUNNING,SOBOL,4470,0.258127036646008500841986688101,0.804285575808957209353877715330,3728,523,1642
616,616_0,RUNNING,SOBOL,4189,0.961133878689259257832588900783,0.552506137605756508790477710136,3086,688,1165
617,617_0,RUNNING,SOBOL,1577,0.442567889282479864920816226004,0.116645089535042642547857383306,97,4781,3444
618,618_0,RUNNING,SOBOL,572,0.504152140093967360279236800125,0.880411016229540099864436797361,4451,2628,4624
619,619_0,RUNNING,SOBOL,3047,0.024837011143565179693837308150,0.442642307421192537919552023595,2399,1592,2019
620,620_0,RUNNING,SOBOL,2802,0.844530354240909164609263370949,0.974648766079917572291435590159,528,3430,1336
621,621_0,RUNNING,SOBOL,190,0.373020666193217054207309502090,0.410777654036879547039262661201,2577,2352,4057
622,622_0,RUNNING,SOBOL,1333,0.684104441121220596677687808551,0.582408306987956203570888646937,1970,198,2877
623,623_0,RUNNING,SOBOL,3809,0.157734914345666776824828048120,0.024366016618907453822329145510,4957,4334,482
624,624_0,RUNNING,SOBOL,4695,0.622951821276918060732441517757,0.275901534793898450814708667167,4355,4457,2326
625,625_0,RUNNING,SOBOL,2317,0.096573808532208205157587599388,0.836634736206382512158086228737,1407,1013,4940
626,626_0,RUNNING,SOBOL,1155,0.908607664749026322503766550653,0.166309483340010055840707536845,3141,1281,3127
627,627_0,RUNNING,SOBOL,3709,0.437104737592861058992355083319,0.728949691150337475420428745565,1130,2938,859
628,628_0,RUNNING,SOBOL,3723,0.827267402024939646487666777830,0.142561080399900674819946289062,2534,3786,1905
629,629_0,RUNNING,SOBOL,1102,0.332355764437466838501222810009,0.704943662365898449095880096138,482,434,4579
