trial_index,arm_name,trial_status,generation_method,n_samples,threshold,outlier_detector_kwargs
449,449_0,FAILED,Sobol,455,0.694271005876362368169907313131,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
450,450_0,FAILED,Sobol,525,0.354921179078519388738754969381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
451,451_0,FAILED,Sobol,967,0.318979706801474138799790125631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
452,452_0,FAILED,Sobol,655,0.359638820402324199676513671875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
453,453_0,FAILED,Sobol,132,0.255130416341125987322868695628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
454,454_0,FAILED,Sobol,337,0.279860493540763866082698996252,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
455,455_0,FAILED,Sobol,238,0.283542997762560866625847211253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
456,456_0,FAILED,Sobol,634,0.731850951351225464946992360638,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
457,457_0,FAILED,Sobol,857,0.739353090524673461914062500000,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
458,458_0,FAILED,Sobol,843,0.400500740297138724255177066880,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
459,459_0,FAILED,Sobol,637,0.203440687991678720303312388751,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
460,460_0,FAILED,Sobol,576,0.568238059431314557201631032513,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
461,461_0,FAILED,Sobol,820,0.352331263199448629919174891256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
462,462_0,FAILED,Sobol,191,0.551187408715486659716020767519,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
463,463_0,FAILED,Sobol,557,0.433441642113029990124317691880,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
464,464_0,FAILED,Sobol,954,0.598288485966622873846176844381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
465,465_0,FAILED,Sobol,336,0.717040355317294597625732421875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
466,466_0,FAILED,Sobol,648,0.322970324754714988024772992503,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
467,467_0,FAILED,Sobol,270,0.242472475208342086450130636877,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
468,468_0,FAILED,Sobol,786,0.380064988695085093084458094381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
469,469_0,FAILED,Sobol,503,0.292447258345782779009880414378,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
470,470_0,FAILED,Sobol,684,0.660174605064094199846636001894,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
471,471_0,FAILED,Sobol,980,0.293655280023813247680664062500,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
472,472_0,FAILED,Sobol,622,0.204981652833521377221615011877,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
473,473_0,FAILED,Sobol,716,0.760232618637383117388139908144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
474,474_0,FAILED,Sobol,127,0.338120172172784838604542301255,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
475,475_0,FAILED,Sobol,103,0.313757950998842738421501508128,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
476,476_0,FAILED,Sobol,373,0.515509171783924191601045095013,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
477,477_0,FAILED,Sobol,122,0.677202444709837481084946375631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
478,478_0,FAILED,Sobol,699,0.393699614331126213073730468750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
479,479_0,FAILED,Sobol,887,0.567691737040877386633042078756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
480,480_0,FAILED,Sobol,361,0.533068735338747545782212000631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
481,481_0,FAILED,Sobol,635,0.710829745046794414520263671875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
482,482_0,FAILED,Sobol,138,0.758030806668102741241455078125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
483,483_0,FAILED,Sobol,487,0.270486439578235149383544921875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
484,484_0,FAILED,Sobol,737,0.229374408163130288906828013751,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
485,485_0,FAILED,Sobol,680,0.298769932985305797235042746252,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
486,486_0,FAILED,Sobol,689,0.519760933518409795617287727509,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
487,487_0,FAILED,Sobol,659,0.487760060466826017577801621883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
488,488_0,FAILED,Sobol,463,0.242297867871820948870720258128,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
489,489_0,FAILED,Sobol,874,0.731265394948422908782958984375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
490,490_0,FAILED,Sobol,352,0.432629141211509748998764735006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
491,491_0,FAILED,Sobol,447,0.464678990282118398180699614386,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
492,492_0,FAILED,Sobol,819,0.234221424162387864553735994377,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
493,493_0,FAILED,Sobol,819,0.711625953763723506639848892519,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
494,494_0,FAILED,Sobol,605,0.242355148121714603082210715002,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
495,495_0,FAILED,Sobol,320,0.471129440329969007006383208136,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
496,496_0,FAILED,Sobol,647,0.226380523666739469357267466876,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
497,497_0,FAILED,Sobol,887,0.430214185826480410845817914378,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
498,498_0,FAILED,Sobol,576,0.272045590914785861968994140625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
499,499_0,FAILED,Sobol,797,0.728259610384702771312959157513,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
500,500_0,FAILED,Sobol,152,0.743226307071745528887163345644,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
501,501_0,RUNNING,Sobol,203,0.465842153690755433892434211884,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
502,502_0,RUNNING,Sobol,711,0.567144568637013568590532486269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
503,503_0,RUNNING,Sobol,512,0.492448597028851575707619758759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
504,504_0,RUNNING,Sobol,509,0.377137189358472846301140180003,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
505,505_0,RUNNING,Sobol,831,0.300950588472187530175716574377,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
506,506_0,RUNNING,Sobol,381,0.272511936537921439782650168127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
507,507_0,RUNNING,Sobol,976,0.583735450729727878282915298769,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
508,508_0,RUNNING,Sobol,932,0.345255134813487574163559656881,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
509,509_0,RUNNING,Sobol,907,0.540517480112612247467041015625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
510,510_0,RUNNING,Sobol,999,0.255559213273227225915462668127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
