start_time,end_time,run_time,program_string,n_samples,n_permutations,update_interval,n_consecutive_deviations,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727503741,1727503771,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 104 n_permutations 28 update_interval 86 n_consecutive_deviations 3,104,28,86,3,0.24081020255063768,0,None,i7186,26,0.012938718550605393
1727503741,1727503772,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 92 n_consecutive_deviations 3,100,10,92,3,0.2610652663165791,0,None,i7186,27,0.012694840376760858
1727503761,1727503792,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 200 n_permutations 14 update_interval 97 n_consecutive_deviations 1,200,14,97,1,0.24756189047261812,0,None,i7186,27,0.011949957186266263
1727503761,1727503793,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 107 n_permutations 29 update_interval 85 n_consecutive_deviations 3,107,29,85,3,0.23930982745686424,0,None,i7186,27,0.013420021672084687
1727503773,1727503804,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 50 update_interval 96 n_consecutive_deviations 3,214,50,96,3,0.2343085771442861,0,None,i7186,27,0.01455721073125424
1727503781,1727503810,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 185 n_permutations 38 update_interval 66 n_consecutive_deviations 3,185,38,66,3,0.22955738934733683,0,None,i7186,26,0.012886034008502125
1727503801,1727503831,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 185 n_permutations 38 update_interval 66 n_consecutive_deviations 3,185,38,66,3,0.22955738934733683,0,None,i7186,26,0.012886034008502125
1727503801,1727503831,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 186 n_permutations 43 update_interval 51 n_consecutive_deviations 3,186,43,51,3,0.21680420105026255,0,None,i7186,26,0.009886192478352146
1727503821,1727503853,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 599 n_permutations 50 update_interval 50 n_consecutive_deviations 1,599,50,50,1,0.2513128282070518,0,None,i7186,28,0.008137451029424021
1727503821,1727503855,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 50 update_interval 50 n_consecutive_deviations 1,1000,50,50,1,0.2818204551137784,0,None,i7186,31,0.008002000500125032
1727503833,1727503863,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 298 n_permutations 38 update_interval 65 n_consecutive_deviations 3,298,38,65,3,0.23905976494123526,0,None,i7186,27,0.010887857099409988
1727503841,1727503871,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 245 n_permutations 23 update_interval 77 n_consecutive_deviations 2,245,23,77,2,0.22830707676919226,0,None,i7186,26,0.011488983356950349
1727504102,1727504131,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 238 n_permutations 32 update_interval 50 n_consecutive_deviations 1,238,32,50,1,0.20230057514378597,0,None,i7186,25,0.007850176829921765
1727504122,1727504150,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 270 n_permutations 10 update_interval 50 n_consecutive_deviations 1,270,10,50,1,0.22455613903475868,0,None,i7186,25,0.007073802348892308
1727504122,1727504152,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 489 n_permutations 38 update_interval 64 n_consecutive_deviations 1,489,38,64,1,0.23680920230057512,0,None,i7186,27,0.009002250562640661
1727504134,1727504164,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 356 n_permutations 10 update_interval 50 n_consecutive_deviations 2,356,10,50,2,0.21880470117529383,0,None,i7186,26,0.00829619169498257
1727504142,1727504171,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 240 n_permutations 31 update_interval 50 n_consecutive_deviations 1,240,31,50,1,0.21505376344086025,0,None,i7186,25,0.0074887142838341155
1727504162,1727504192,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 466 n_permutations 18 update_interval 50 n_consecutive_deviations 2,466,18,50,2,0.2093023255813954,0,None,i7186,26,0.009404525044304553
1727504162,1727504195,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 690 n_permutations 47 update_interval 59 n_consecutive_deviations 1,690,47,59,1,0.2745686421605401,0,None,i7186,29,0.010203939873857353
1727504182,1727504211,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 108 n_permutations 28 update_interval 51 n_consecutive_deviations 1,108,28,51,1,0.20530132533133283,0,None,i7186,25,0.0069303040045725715
1727504182,1727504212,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 238 n_permutations 31 update_interval 50 n_consecutive_deviations 1,238,31,50,1,0.202050512628157,0,None,i7186,26,0.007854642231986569
1727504195,1727504224,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 222 n_permutations 10 update_interval 50 n_consecutive_deviations 2,222,10,50,2,0.22330582645661412,0,None,i7186,25,0.008050089445438283
1727504195,1727504227,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 700 n_permutations 42 update_interval 64 n_consecutive_deviations 1,700,42,64,1,0.2655663915978995,0,None,i7186,29,0.009903791737408034
1727504222,1727504255,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 677 n_permutations 42 update_interval 58 n_consecutive_deviations 5,677,42,58,5,0.2863215803950988,0,None,i7186,30,0.015460386835839392
1727504222,1727504256,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 872 n_permutations 23 update_interval 50 n_consecutive_deviations 1,872,23,50,1,0.25606401600400097,0,None,i7186,30,0.007874417583987834
1727504242,1727504271,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 289 n_permutations 10 update_interval 50 n_consecutive_deviations 3,289,10,50,3,0.23680920230057512,0,None,i7186,25,0.008102025506376594
1727504242,1727504272,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 358 n_permutations 16 update_interval 65 n_consecutive_deviations 2,358,16,65,2,0.22380595148787197,0,None,i7186,27,0.010197671369061778
1727504255,1727504284,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 239 n_permutations 31 update_interval 50 n_consecutive_deviations 1,239,31,50,1,0.20680170042510626,0,None,i7186,25,0.007769799592755332
1727504436,1727504466,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 223 n_permutations 32 update_interval 50 n_consecutive_deviations 1,223,32,50,1,0.20755188797199298,0,None,i7186,26,0.006682439840729413
1727504442,1727504471,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 280 n_permutations 10 update_interval 50 n_consecutive_deviations 1,280,10,50,1,0.23505876469117282,0,None,i7186,25,0.006562124402068259
1727504462,1727504491,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 219 n_permutations 32 update_interval 50 n_consecutive_deviations 1,219,32,50,1,0.2093023255813954,0,None,i7186,25,0.007091936918655893
1727504462,1727504495,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 791 n_permutations 25 update_interval 55 n_consecutive_deviations 1,791,25,55,1,0.25556389097274324,0,None,i7186,29,0.010167015438070042
1727504482,1727504511,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 263 n_permutations 10 update_interval 50 n_consecutive_deviations 1,263,10,50,1,0.23030757689422354,0,None,i7186,25,0.006976320351274259
1727504482,1727504512,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 223 n_permutations 32 update_interval 50 n_consecutive_deviations 1,223,32,50,1,0.20755188797199298,0,None,i7186,26,0.006682439840729413
1727504496,1727504525,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 221 n_permutations 32 update_interval 50 n_consecutive_deviations 1,221,32,50,1,0.22330582645661412,0,None,i7186,25,0.006862371330537553
1727504502,1727504531,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 223 n_permutations 33 update_interval 50 n_consecutive_deviations 1,223,33,50,1,0.20755188797199298,0,None,i7186,25,0.006682439840729413
1727504522,1727504552,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 222 n_permutations 33 update_interval 50 n_consecutive_deviations 1,222,33,50,1,0.22755688922230555,0,None,i7186,25,0.006683122393501602
1727504522,1727504552,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 219 n_permutations 32 update_interval 50 n_consecutive_deviations 1,219,32,50,1,0.2093023255813954,0,None,i7186,25,0.007091936918655893
1727504542,1727504572,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 268 n_permutations 10 update_interval 50 n_consecutive_deviations 1,268,10,50,1,0.21080270067516882,0,None,i7186,26,0.007185129615737267
1727504557,1727504586,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 226 n_permutations 32 update_interval 50 n_consecutive_deviations 1,226,32,50,1,0.1937984496124031,0,None,i7186,25,0.006894031200107719
1727504557,1727504586,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 320 n_permutations 10 update_interval 74 n_consecutive_deviations 1,320,10,74,1,0.24481120280070012,0,None,i7186,26,0.009454744638540588
1727504562,1727504593,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 353 n_permutations 10 update_interval 86 n_consecutive_deviations 2,353,10,86,2,0.23555888972243055,0,None,i7186,27,0.011951517291087479
1727504582,1727504615,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 336 n_permutations 25 update_interval 134 n_consecutive_deviations 2,336,25,134,2,0.25906476619154784,0,None,i7186,29,0.015951904642827374
1727504858,1727504888,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 217 n_permutations 32 update_interval 50 n_consecutive_deviations 1,217,32,50,1,0.20355088772193053,0,None,i7186,26,0.006958088728531338
1727504883,1727504911,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 216 n_permutations 25 update_interval 50 n_consecutive_deviations 1,216,25,50,1,0.21080270067516882,0,None,i7186,25,0.006953351241036065
1727504883,1727504915,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 232 n_permutations 39 update_interval 135 n_consecutive_deviations 3,232,39,135,3,0.26906726681670423,0,None,i7186,29,0.019623326884352664
1727504888,1727504918,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 32 update_interval 50 n_consecutive_deviations 1,214,32,50,1,0.2073018254563641,0,None,i7186,26,0.0067907601900475114
1727504903,1727504932,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 213 n_permutations 32 update_interval 50 n_consecutive_deviations 1,213,32,50,1,0.2083020755188797,0,None,i7186,25,0.0069936839048471795
1727504918,1727504947,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 50 n_consecutive_deviations 1,100,10,50,1,0.22130532633158284,0,None,i7186,25,0.005924016215321437
1727504918,1727504949,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 258 n_permutations 35 update_interval 108 n_consecutive_deviations 2,258,35,108,2,0.24206051512878224,0,None,i7186,27,0.012898385886794277
1727504943,1727504972,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 157 n_permutations 46 update_interval 50 n_consecutive_deviations 4,157,46,50,4,0.2388097024256064,0,None,i7186,25,0.008957795004306632
1727504943,1727504973,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 19 update_interval 50 n_consecutive_deviations 5,100,19,50,5,0.23130782695673924,0,None,i7186,26,0.009776253587206324
1727504963,1727504997,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 844 n_permutations 31 update_interval 105 n_consecutive_deviations 2,844,31,105,2,0.2838209552388097,0,None,i7186,31,0.016276796471845236
1727504979,1727505008,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 218 n_permutations 32 update_interval 50 n_consecutive_deviations 1,218,32,50,1,0.20530132533133283,0,None,i7186,25,0.007157527086689705
1727504979,1727505009,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 216 n_permutations 32 update_interval 50 n_consecutive_deviations 1,216,32,50,1,0.2110527631907977,0,None,i7186,26,0.006839011340136622
1727505003,1727505031,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 32 update_interval 50 n_consecutive_deviations 1,214,32,50,1,0.2073018254563641,0,None,i7186,25,0.0067907601900475114
1727505003,1727505031,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 240 n_permutations 26 update_interval 50 n_consecutive_deviations 1,240,26,50,1,0.21505376344086025,0,None,i7186,25,0.0074887142838341155
1727505023,1727505052,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 218 n_permutations 32 update_interval 50 n_consecutive_deviations 1,218,32,50,1,0.20530132533133283,0,None,i7186,26,0.007157527086689705
1727505039,1727505068,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 50 n_consecutive_deviations 5,100,10,50,5,0.2333083270817704,0,None,i7186,25,0.00996590611067401
1727505383,1727505413,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 237 n_permutations 28 update_interval 50 n_consecutive_deviations 1,237,28,50,1,0.2028007001750438,0,None,i7186,25,0.007983814135352018
1727505401,1727505429,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 216 n_permutations 32 update_interval 50 n_consecutive_deviations 1,216,32,50,1,0.2110527631907977,0,None,i7186,25,0.006839011340136622
1727505401,1727505432,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 178 n_permutations 33 update_interval 106 n_consecutive_deviations 4,178,33,106,4,0.2645661415353838,0,None,i7186,27,0.01451324369553927
1727505424,1727505452,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 215 n_permutations 32 update_interval 50 n_consecutive_deviations 1,215,32,50,1,0.21655413853463368,0,None,i7186,25,0.006751687921980495
1727505424,1727505453,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 215 n_permutations 32 update_interval 50 n_consecutive_deviations 1,215,32,50,1,0.21655413853463368,0,None,i7186,26,0.006751687921980495
1727505431,1727505459,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 32 update_interval 50 n_consecutive_deviations 1,214,32,50,1,0.2073018254563641,0,None,i7186,25,0.0067907601900475114
1727505443,1727505475,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 695 n_permutations 45 update_interval 70 n_consecutive_deviations 2,695,45,70,2,0.24656164041010253,0,None,i7186,28,0.011980267794221282
1727505461,1727505489,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 32 update_interval 50 n_consecutive_deviations 1,214,32,50,1,0.2073018254563641,0,None,i7186,25,0.0067907601900475114
1727505484,1727505512,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 50 n_consecutive_deviations 1,100,10,50,1,0.22130532633158284,0,None,i7186,24,0.005924016215321437
1727505484,1727505512,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 212 n_permutations 33 update_interval 50 n_consecutive_deviations 1,212,33,50,1,0.2198049512378094,0,None,i7186,25,0.006700087720342785
1727505504,1727505535,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 246 n_permutations 50 update_interval 114 n_consecutive_deviations 1,246,50,114,1,0.24731182795698925,0,None,i7186,28,0.012331207801950487
1727505521,1727505550,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 32 update_interval 50 n_consecutive_deviations 1,214,32,50,1,0.2073018254563641,0,None,i7186,25,0.0067907601900475114
1727505522,1727505550,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 32 update_interval 50 n_consecutive_deviations 1,214,32,50,1,0.2083020755188797,0,None,i7186,25,0.006882673049214685
1727505544,1727505573,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 22 update_interval 50 n_consecutive_deviations 2,100,22,50,2,0.23580895223805953,0,None,i7186,25,0.006657402055431891
1727505544,1727505573,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 239 n_permutations 27 update_interval 50 n_consecutive_deviations 1,239,27,50,1,0.20780195048762196,0,None,i7186,25,0.007751937984496123
1727505551,1727505579,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 33 update_interval 50 n_consecutive_deviations 1,214,33,50,1,0.2073018254563641,0,None,i7186,25,0.0067907601900475114
1727506064,1727506093,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 267 n_permutations 25 update_interval 50 n_consecutive_deviations 2,267,25,50,2,0.21080270067516882,0,None,i7186,25,0.008134108998947849
1727506064,1727506094,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 217 n_permutations 32 update_interval 50 n_consecutive_deviations 1,217,32,50,1,0.20355088772193053,0,None,i7186,26,0.006958088728531338
1727506084,1727506113,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 180 n_permutations 10 update_interval 50 n_consecutive_deviations 1,180,10,50,1,0.2253063265816454,0,None,i7186,25,0.006829576246520646
1727506084,1727506113,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 16 update_interval 50 n_consecutive_deviations 2,100,16,50,2,0.23855963990997753,0,None,i7186,25,0.006612308814908645
1727506094,1727506124,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 31 update_interval 104 n_consecutive_deviations 2,100,31,104,2,0.24481120280070012,0,None,i7186,26,0.011030535411630687
1727506104,1727506133,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 210 n_permutations 27 update_interval 50 n_consecutive_deviations 1,210,27,50,1,0.23480870217554384,0,None,i7186,25,0.005986790815350897
1727506124,1727506156,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 503 n_permutations 41 update_interval 126 n_consecutive_deviations 1,503,41,126,1,0.26256564141035255,0,None,i7186,28,0.014049808748483418
