start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747328914,1747328926,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1469 n_samples 3213 k_neighbors 50 n_permutations 250 significance_level 0.2707006832025945,1469,3213,50,250,0.2707006832025945,0.91,0.0,0,,i7173,5054362,0.0,752.17578125,752.12890625,-1.0,0.0
1747328959,1747328978,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1772 n_samples 2229 k_neighbors 56 n_permutations 353 significance_level 0.6682695845682174,1772,2229,56,353,0.6682695845682174,0.91,0.0,0,,i7174,5054374,0.0,753.16015625,753.1106770833334,-1.0,0.0
1747328974,1747328993,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3262 n_samples 4973 k_neighbors 41 n_permutations 606 significance_level 0.4846757283173502,3262,4973,41,606,0.4846757283173502,0.91,0.0,0,,i7171,5054382,0.0,752.0234375,751.9765625,-1.0,0.0
1747329019,1747329038,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4008 n_samples 540 k_neighbors 88 n_permutations 183 significance_level 0.13413291435688734,4008,540,88,183,0.1341329143568873,0.91,0.0,0,,i7171,5054395,0.0,753.3671875,753.3203125,-1.0,0.0
1747329094,1747329113,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 458 n_samples 971 k_neighbors 27 n_permutations 837 significance_level 0.821535466324538,458,971,27,837,0.821535466324538,0.91,0.0,0,,i7171,5054415,0.0,751.546875,751.5,-1.0,0.0
1747329118,1747329150,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 967 n_samples 2952 k_neighbors 4 n_permutations 938 significance_level 0.9565755422990769,967,2952,4,938,0.9565755422990768,0.91,0.0,0,,i7173,5054407,0.0,751.46875,751.44140625,-1.0,0.0
1747329142,1747329179,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4595 n_samples 3696 k_neighbors 68 n_permutations 91 significance_level 0.021497375177219512,4595,3696,68,91,0.0214973751772195,0.91,0.0,0,,i7180,5054423,0.0,752.33203125,752.3033854166666,-1.0,0.0
1747329254,1747329311,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2436 n_samples 4156 k_neighbors 76 n_permutations 391 significance_level 0.547963905967772,2436,4156,76,391,0.547963905967772,0.91,0.0,0,,i7170,5054448,0.0,643.87890625,643.8151041666666,-1.0,0.0
1747329301,1747329327,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2390 n_samples 1167 k_neighbors 74 n_permutations 220 significance_level 0.07159628406353295,2390,1167,74,220,0.0715962840635329,0.91,0.0,0,,i7169,5054464,0.0,751.6484375,751.61328125,-1.0,0.0
1747329286,1747329361,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2518 n_samples 1724 k_neighbors 18 n_permutations 636 significance_level 0.3575516525041312,2518,1724,18,636,0.3575516525041312,0.91,0.0,0,,i7176,5054432,0.0,750.15625,750.10546875,-1.0,0.0
1747329389,1747329421,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4646 n_samples 1606 k_neighbors 83 n_permutations 301 significance_level 0.6055693860575557,4646,1606,83,301,0.6055693860575557,0.91,0.0,0,,i7185,5054488,0.0,751.50390625,751.4739583333334,-1.0,0.0
1747329360,1747329423,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2618 n_samples 3579 k_neighbors 34 n_permutations 974 significance_level 0.7695363695584237,2618,3579,34,974,0.7695363695584237,0.91,0.0,0,,i7170,5054476,0.0,720.07421875,720.0182291666666,-1.0,0.0
1747329469,1747329519,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 343 n_samples 4350 k_neighbors 23 n_permutations 554 significance_level 0.2979526816289872,343,4350,23,554,0.2979526816289872,0.91,0.0,0,,i7167,5054507,0.0,751.8125,751.7838541666666,-1.0,0.0
1747329519,1747329557,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1086 n_samples 2346 k_neighbors 47 n_permutations 704 significance_level 0.41923582304641605,1086,2346,47,704,0.419235823046416,0.91,0.0,0,,i7186,5054519,0.0,751.6171875,751.5677083333334,-1.0,0.0
1747329623,1747329635,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1803 n_samples 3069 k_neighbors 94 n_permutations 7 significance_level 0.20956113807111978,1803,3069,94,7,0.2095611380711197,0.91,0.0,0,,i7169,5054557,0.0,753.22265625,753.1731770833334,-1.0,0.0
1747329656,1747329675,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1520 n_samples 1475 k_neighbors 1 n_permutations 391 significance_level 0.8565995828937739,1520,1475,1,391,0.8565995828937739,0.91,0.0,0,,i7167,5054576,0.0,752.07421875,752.0247395833334,-1.0,0.0
1747329633,1747329702,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3981 n_samples 4778 k_neighbors 63 n_permutations 459 significance_level 0.7356125330198556,3981,4778,63,459,0.7356125330198556,0.91,0.0,0,,i7166,5054534,0.0,752.609375,752.55859375,-1.0,0.0
1747329764,1747329815,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3467 n_samples 3906 k_neighbors 92 n_permutations 646 significance_level 0.04876461488753557,3467,3906,92,646,0.0487646148875355,0.91,0.0,0,,i7162,5054587,0.0,752.28125,752.2317708333334,-1.0,0.0
1747329834,1747329865,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4265 n_samples 683 k_neighbors 44 n_permutations 67 significance_level 0.32248943946883085,4265,683,44,67,0.3224894394688308,0.91,0.0,0,,i7166,5054599,0.0,753.109375,753.0794270833334,-1.0,0.0
1747329646,1747329985,339,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3128 n_samples 344 k_neighbors 11 n_permutations 754 significance_level 0.883139857603237,3128,344,11,754,0.883139857603237,0.91,286.0,0,,i7168,5054543,286.0,755.6484375,755.4090221774194,-1.0,0.0
1747329984,1747330046,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4928 n_samples 2586 k_neighbors 14 n_permutations 162 significance_level 0.4574086112957448,4928,2586,14,162,0.4574086112957448,0.91,0.0,0,,i7154,5054643,0.0,752.0390625,751.98828125,-1.0,0.0
1747329966,1747330061,95,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 743 n_samples 3408 k_neighbors 53 n_permutations 820 significance_level 0.5206985697913915,743,3408,53,820,0.5206985697913915,0.91,0.0,0,,i7175,5054613,0.0,752.5234375,752.4947916666666,-1.0,0.0
1747330091,1747330160,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2962 n_samples 1901 k_neighbors 65 n_permutations 613 significance_level 0.16919500470347704,2962,1901,65,613,0.169195004703477,0.91,0.0,0,,i7154,5054656,0.0,751.46875,751.41796875,-1.0,0.0
1747330029,1747330193,164,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2 n_samples 173 k_neighbors 80 n_permutations 907 significance_level 0.6332055906876921,2,173,80,907,0.6332055906876921,0.9,126.0,0,,i7180,5054623,126.0,751.8984375,751.8377604166667,-1.0,0.0711610486891385
1747330172,1747330290,118,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2106 n_samples 4646 k_neighbors 30 n_permutations 366 significance_level 0.9838407557867468,2106,4646,30,366,0.9838407557867468,0.91,0.0,0,,i7153,5054666,0.0,752.66015625,752.6302083333334,-1.0,0.0
1747330238,1747330306,68,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3075 n_samples 4426 k_neighbors 6 n_permutations 55 significance_level 0.5854058552272617,3075,4426,6,55,0.5854058552272617,0.91,0.0,0,,i7152,5054703,0.0,752.90234375,752.8697916666666,-1.0,0.0
1747330263,1747330338,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1900 n_samples 2151 k_neighbors 90 n_permutations 810 significance_level 0.26146801289357247,1900,2151,90,810,0.2614680128935724,0.91,0.0,0,,i7154,5054684,0.0,752.69921875,752.6484375,-1.0,0.0
1747330397,1747330441,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 214 n_samples 2717 k_neighbors 39 n_permutations 481 significance_level 0.11368852583132684,214,2717,39,481,0.1136885258313268,0.91,0.0,0,,i7161,5054734,0.0,751.76953125,751.71875,-1.0,0.0
1747330288,1747330467,179,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4820 n_samples 149 k_neighbors 55 n_permutations 734 significance_level 0.7957876398563385,4820,149,55,734,0.7957876398563385,0.91,148.0,0,,i7164,5054722,148.0,752.26171875,744.2074908088235,-1.0,0.9906367041198502
1747330495,1747330539,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 878 n_samples 894 k_neighbors 19 n_permutations 263 significance_level 0.23301112395897508,878,894,19,263,0.233011123958975,0.91,0.0,0,,i7168,5054750,0.0,751.859375,751.8098958333334,-1.0,0.0
1747330541,1747330560,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3662 n_samples 1332 k_neighbors 26 n_permutations 218 significance_level 0.6970561018195003,3662,1332,26,218,0.6970561018195003,0.91,0.0,0,,i7169,5054776,0.0,752.37890625,752.3294270833334,-1.0,0.0
1747330563,1747330595,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4075 n_samples 3150 k_neighbors 78 n_permutations 508 significance_level 0.9238932049069554,4075,3150,78,508,0.9238932049069554,0.91,0.0,0,,i7153,5054763,0.0,752.87109375,752.8203125,-1.0,0.0
1747330612,1747330650,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1390 n_samples 3921 k_neighbors 67 n_permutations 965 significance_level 0.39748735855519773,1390,3921,67,965,0.3974873585551977,0.91,0.0,0,,i7182,5054791,0.0,753.74609375,753.17578125,-1.0,0.0
1747330716,1747330753,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3339 n_samples 2859 k_neighbors 69 n_permutations 321 significance_level 0.3617796941548586,3339,2859,69,321,0.3617796941548586,0.91,0.0,0,,i7150,5054827,0.0,751.8515625,751.80078125,-1.0,0.0
1747330700,1747330763,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1695 n_samples 603 k_neighbors 35 n_permutations 576 significance_level 0.54560976707004,1695,603,35,576,0.54560976707004,0.91,0.0,0,,i7162,5054806,0.0,752.4609375,752.4114583333334,-1.0,0.0
1747330852,1747330871,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3775 n_samples 2331 k_neighbors 22 n_permutations 906 significance_level 0.011670800421386959,3775,2331,22,906,0.0116708004213869,0.91,0.0,0,,i7152,5054870,0.0,752.6484375,752.6184895833334,-1.0,0.0
1747330888,1747330907,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1200 n_samples 4919 k_neighbors 88 n_permutations 153 significance_level 0.8333903828952461,1200,4919,88,153,0.8333903828952461,0.91,0.0,0,,i7149,5054877,0.0,752.625,752.5924479166666,-1.0,0.0
1747330937,1747330962,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 537 n_samples 1826 k_neighbors 58 n_permutations 123 significance_level 0.9478426593244076,537,1826,58,123,0.9478426593244076,0.91,0.0,0,,i7171,5054886,0.0,752.44140625,752.3919270833334,-1.0,0.0
1747330962,1747330988,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4515 n_samples 4102 k_neighbors 48 n_permutations 868 significance_level 0.14854296088777483,4515,4102,48,868,0.1485429608877748,0.91,0.0,0,,i7149,5054898,0.0,751.9296875,751.87890625,-1.0,0.0
1747331040,1747331059,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2201 n_samples 3603 k_neighbors 9 n_permutations 668 significance_level 0.6748117360658944,2201,3603,9,668,0.6748117360658944,0.91,0.0,0,,i7185,5054917,0.0,751.4375,751.4075520833334,-1.0,0.0
1747331055,1747331074,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2194 n_samples 1017 k_neighbors 34 n_permutations 5 significance_level 0.8764290174935013,2194,1017,34,5,0.8764290174935013,0.91,0.0,0,,i7149,5054927,0.0,752.92578125,752.875,-1.0,0.0
1747331043,1747331075,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2754 n_samples 1035 k_neighbors 99 n_permutations 421 significance_level 0.48414791869558393,2754,1035,99,421,0.4841479186955839,0.91,0.0,0,,i7151,5054905,0.0,753.0390625,752.98828125,-1.0,0.0
1747331093,1747331112,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2735 n_samples 3605 k_neighbors 74 n_permutations 752 significance_level 0.21820783129706978,2735,3605,74,752,0.2182078312970697,0.91,0.0,0,,i7149,5054939,0.0,753.31640625,753.265625,-1.0,0.0
1747331134,1747331153,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4528 n_samples 1827 k_neighbors 23 n_permutations 460 significance_level 0.41229636181890966,4528,1827,23,460,0.4122963618189096,0.91,0.0,0,,i7149,5054953,0.0,751.81640625,751.7317708333334,-1.0,0.0
1747331172,1747331191,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 538 n_samples 4083 k_neighbors 83 n_permutations 706 significance_level 0.7445183856990188,538,4083,83,706,0.7445183856990188,0.91,0.0,0,,i7149,5054965,0.0,752.1015625,750.8658854166666,-1.0,0.0
1747331233,1747331271,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1204 n_samples 2338 k_neighbors 63 n_permutations 552 significance_level 0.6008211043067276,1204,2338,63,552,0.6008211043067276,0.91,0.0,0,,i7146,5054976,0.0,752.12890625,752.0989583333334,-1.0,0.0
1747331235,1747331273,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3785 n_samples 4906 k_neighbors 47 n_permutations 299 significance_level 0.3085619332138449,3785,4906,47,299,0.3085619332138449,0.91,0.0,0,,i7146,5054984,0.0,752.90234375,752.8515625,-1.0,0.0
1747331264,1747331283,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3323 n_samples 589 k_neighbors 95 n_permutations 976 significance_level 0.06658889490924776,3323,589,95,976,0.0665888949092477,0.91,0.0,0,,i7146,5054995,0.0,751.3671875,751.31640625,-1.0,0.0
1747331313,1747331332,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1686 n_samples 2864 k_neighbors 10 n_permutations 222 significance_level 0.7803742943108082,1686,2864,10,222,0.7803742943108082,0.91,0.0,0,,i7153,5055008,0.0,752.6796875,752.62890625,-1.0,0.0
1747331368,1747331399,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1403 n_samples 1344 k_neighbors 92 n_permutations 365 significance_level 0.16443314168415965,1403,1344,92,365,0.1644331416841596,0.91,0.0,0,,i7146,5055023,0.0,751.81640625,751.78125,-1.0,0.0
1747331391,1747331410,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3663 n_samples 3913 k_neighbors 1 n_permutations 611 significance_level 0.994436901986599,3663,3913,1,611,0.994436901986599,0.91,0.0,0,,i7145,5055090,0.0,753.26171875,753.2317708333334,-1.0,0.0
1747331424,1747331437,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4070 n_samples 885 k_neighbors 53 n_permutations 164 significance_level 0.6282155898697674,4070,885,53,164,0.6282155898697674,0.91,0.0,0,,i7145,5055098,0.0,752.0703125,752.01953125,-1.0,0.0
1747331486,1747331505,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 860 n_samples 3160 k_neighbors 44 n_permutations 909 significance_level 0.46826344850100576,860,3160,44,909,0.4682634485010057,0.91,0.0,0,,i7145,5055172,0.0,752.234375,752.2044270833334,-1.0,0.0
1747331540,1747331571,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4811 n_samples 2733 k_neighbors 80 n_permutations 65 significance_level 0.5293588368501514,4811,2733,80,65,0.5293588368501514,0.91,0.0,0,,i7144,5055192,0.0,751.60546875,751.5755208333334,-1.0,0.0
