start_time,end_time,run_time,program_string,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747316325,1747317222,897,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 348 n_samples 2000 confidence 0.1 feature_proportion 0.7284462928641587 n_clusters 26,348,2000,0.7284462928641587,26,0.1,0.1,881.0,0,,i7182,5050363,881.0,677.8828125,568.4151041666667,-1.0,0.1737016317499796
1747316411,1747317336,925,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1694 n_samples 4313 confidence 0.025 feature_proportion 0.8535663638412953 n_clusters 48,1694,4313,0.8535663638412953,48,0.025,0.15,907.0,0,,i7183,5050382,907.0,858.5234375,664.8732358870968,-1.0,0.3918391308876397
1747315945,1747317365,1420,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2289 n_samples 139 confidence 0.025 feature_proportion 0.411277827097103 n_clusters 15,2289,139,0.411277827097103,15,0.025,0.42,1394.0,0,,i7184,5050293,1394.0,877.078125,763.8008637764085,-1.0,0.999958517505838
1747316620,1747317422,802,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4003 n_samples 3217 confidence 0.1 feature_proportion 0.9028692386299372 n_clusters 20,4003,3217,0.9028692386299372,20,0.1,0.2,788.0,0,,i7186,5050417,788.0,949.0859375,752.074074074074,-1.0,0.9983222134698168
1747316698,1747317689,991,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1512 n_samples 1614 confidence 0.001 feature_proportion 0.11874804653413594 n_clusters 47,1512,1614,0.1187480465341359,47,0.001,0.26,973.0,0,,i7180,5050435,973.0,927.66796875,782.0759765625,-1.0,0.9340054098583148
1747316507,1747317799,1292,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4203 n_samples 840 confidence 0.005 feature_proportion 0.1406532979030162 n_clusters 25,4203,840,0.1406532979030162,25,0.005,0.35,1271.0,0,,i7185,5050398,1271.0,868.05078125,764.4863735465116,-1.0,0.9997970964959466
1747317009,1747317817,808,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3283 n_samples 3864 confidence 0.01 feature_proportion 0.20743379947915674 n_clusters 34,3283,3864,0.2074337994791567,34,0.01,0.13,782.0,0,,i7186,5050480,782.0,871.40625,676.5320698302469,-1.0,0.8467280457281373
1747316902,1747317857,955,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2726 n_samples 587 confidence 0.005 feature_proportion 0.5292372207362205 n_clusters 4,2726,587,0.5292372207362205,4,0.005,0.33,933.0,0,,i7169,5050467,933.0,888.06640625,774.944091796875,-1.0,0.999778609732244
1747317105,1747317925,820,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 812 n_samples 1014 confidence 0.005 feature_proportion 0.8023820288609713 n_clusters 8,812,1014,0.8023820288609713,8,0.005,0.26,799.0,0,,i7180,5050498,799.0,942.04296875,767.346846417683,-1.0,0.8003560280151123
1747316813,1747317947,1134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 196 n_samples 4535 confidence 0.025 feature_proportion 0.4926373686790466 n_clusters 31,196,4535,0.4926373686790466,31,0.025,0.04,1117.0,0,,i7169,5050452,1117.0,529.10546875,499.21775630482455,-1.0,0.0431273652348743
1747317312,1747318205,893,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4677 n_samples 2490 confidence 0.25 feature_proportion 0.3318076870124787 n_clusters 43,4677,2490,0.3318076870124787,43,0.25,0.22,867.0,0,,i7183,5050530,867.0,954.765625,779.5954178370787,-1.0,0.9990955012685978
1747317230,1747318280,1050,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2167 n_samples 2683 confidence 0.01 feature_proportion 0.6782340967543423 n_clusters 17,2167,2683,0.6782340967543423,17,0.01,0.04,1022.0,0,,i7181,5050516,1022.0,713.53515625,598.5465773809524,-1.0,0.8061018043532271
1747317425,1747318343,918,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4574 n_samples 4039 confidence 0.01 feature_proportion 0.746902658617124 n_clusters 29,4574,4039,0.746902658617124,29,0.01,0.16,894.0,0,,i7184,5050543,894.0,988.05859375,748.2646484375,-1.0,0.9982433065515738
1747317631,1747318486,855,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 876 n_samples 2543 confidence 0.1 feature_proportion 0.14960781710408627 n_clusters 22,876,2543,0.1496078171040862,22,0.1,0.14,835.0,0,,i7179,5050582,835.0,827.53515625,645.2310138081396,-1.0,0.3440323599526197
1747317571,1747318567,996,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2104 n_samples 1105 confidence 0.025 feature_proportion 0.2747145373187959 n_clusters 6,2104,1105,0.2747145373187959,6,0.025,0.06,959.0,0,,i7182,5050570,959.0,753.22265625,623.1236049107143,-1.0,0.9999215439784328
1747317757,1747318630,873,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3385 n_samples 2267 confidence 0.05 feature_proportion 0.872266980510205 n_clusters 45,3385,2267,0.872266980510205,45,0.05,0.2,850.0,0,,i7179,5050597,850.0,1006.40234375,761.5596713362069,-1.0,0.9991766626702192
1747317836,1747318721,885,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2789 n_samples 3433 confidence 0.005 feature_proportion 0.42571440877951683 n_clusters 18,2789,3433,0.4257144087795168,18,0.005,0.11,867.0,0,,i7186,5050612,867.0,813.3515625,641.3612622893259,-1.0,0.8111202843534795
1747317928,1747318877,949,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 299 n_samples 1757 confidence 0.1 feature_proportion 0.5841013898178935 n_clusters 42,299,1757,0.5841013898178935,42,0.1,0.1,927.0,0,,i7185,5050630,927.0,670.78125,566.8124177631579,-1.0,0.1700056316994791
1746027827,1746027840,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3227 n_samples 1 confidence 0.1 feature_proportion 0.2311255538480257 n_clusters 27,3227,1,0.2311255538480257,27,0.1,,,1,,i7176,4865558,,,,,
1746027960,1746027973,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1 n_samples 1 confidence 0.25 feature_proportion 0.001 n_clusters 50,1,1,0.001,50,0.25,,,1,,i7175,4865597,,,,,
1746028145,1746028158,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3327 n_samples 1 confidence 0.1 feature_proportion 0.32383111654357055 n_clusters 28,3327,1,0.3238311165435705,28,0.1,,,1,,i7176,4865644,,,,,
1746028402,1746028415,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3416 n_samples 1 confidence 0.1 feature_proportion 0.658820351995306 n_clusters 40,3416,1,0.658820351995306,40,0.1,,,1,,i7182,4865705,,,,,
1746028562,1746028575,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3970 n_samples 1 confidence 0.1 feature_proportion 0.04464725028149632 n_clusters 30,3970,1,0.0446472502814963,30,0.1,,,1,,i7181,4865739,,,,,
1746028862,1746028875,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3243 n_samples 1 confidence 0.1 feature_proportion 0.2047732886862302 n_clusters 39,3243,1,0.2047732886862302,39,0.1,,,1,,i7180,4865852,,,,,
1746029211,1746029224,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3246 n_samples 1 confidence 0.1 feature_proportion 0.45527777442545864 n_clusters 38,3246,1,0.4552777744254586,38,0.1,,,1,,i7183,4866035,,,,,
1746028261,1746029452,1191,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2681 n_samples 1 confidence 0.1 feature_proportion 0.1773660022636271 n_clusters 1,2681,1,0.1773660022636271,1,0.1,0.06,1173.0,0,,i7183,4865674,1173.0,502.15234375,487.6425455729167,-1.0,0.0
1746029522,1746029535,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3256 n_samples 1 confidence 0.1 feature_proportion 0.5140567266303155 n_clusters 37,3256,1,0.5140567266303155,37,0.1,,,1,,i7183,4866107,,,,,
1746028723,1746030081,1358,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1 n_samples 438 confidence 0.01 feature_proportion 0.03711501291842608 n_clusters 50,1,438,0.037115012918426,50,0.01,0.04,1347.0,0,,i7182,4865819,1347.0,517.11328125,499.48220802919707,-1.0,0.0022743228321
1746030477,1746030490,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1822 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 50,1822,1,0.999,50,0.001,,,1,,i7172,4866676,,,,,
1746030652,1746030678,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1810 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 50,1810,1,0.999,50,0.01,,,1,,i7153,4866753,,,,,
1746029361,1746030733,1372,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3812 n_samples 3016 confidence 0.01 feature_proportion 0.001 n_clusters 50,3812,3016,0.001,50,0.01,0.19,1351.0,0,,i7184,4866069,1351.0,980.5859375,758.5016822536496,-1.0,0.9987072792308423
1746030801,1746030813,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1837 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 50,1837,1,0.999,50,0.001,,,1,,i7171,4866826,,,,,
1746029901,1746030872,971,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 307 n_samples 1306 confidence 0.01 feature_proportion 0.001 n_clusters 42,307,1306,0.001,42,0.01,0.13,960.0,0,,i7171,4866318,960.0,715.53125,596.4461096938776,-1.0,0.2346308486371422
1746029724,1746031044,1320,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1 n_samples 435 confidence 0.25 feature_proportion 0.001 n_clusters 36,1,435,0.001,36,0.25,0.04,1305.0,0,,i7174,4866219,1305.0,499.79296875,487.2960820018797,-1.0,0.0022982203559107
1746030950,1746031153,203,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1841 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 50,1841,1,0.999,50,0.01,,,1,,i7156,4866852,,,,,
1746029062,1746031363,2301,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4910 n_samples 53 confidence 0.001 feature_proportion 0.13343643992229456 n_clusters 1,4910,53,0.1334364399222945,1,0.001,0.13,2284.0,0,,i7179,4865948,2284.0,832.75390625,678.5479910714286,-1.0,0.5768240010496875
1746030143,1746031789,1646,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4363 n_samples 841 confidence 0.025 feature_proportion 0.001 n_clusters 7,4363,841,0.001,7,0.025,0.35,1631.0,0,,i7183,4866533,1631.0,828.3359375,740.99296875,-1.0,0.99977590435219
1746030281,1746032139,1858,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 735 confidence 0.001 feature_proportion 0.001 n_clusters 50,5000,735,0.001,50,0.001,0.36,1843.0,0,,i7157,4866638,1843.0,867.8359375,759.7768633021391,-1.0,0.9999413834321624
1746032483,1746032496,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1885 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 43,1885,1,0.999,43,0.001,,,1,,i7152,4867493,,,,,
1746032667,1746032680,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1831 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 43,1831,1,0.999,43,0.005,,,1,,i7178,4867547,,,,,
1746032803,1746032816,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1862 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 42,1862,1,0.999,42,0.001,,,1,,i7174,4867577,,,,,
1746033101,1746033115,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1855 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 42,1855,1,0.999,42,0.001,,,1,,i7182,4867652,,,,,
1746033323,1746033336,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1860 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 43,1860,1,0.999,43,0.001,,,1,,i7167,4867746,,,,,
1746033602,1746033615,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1858 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 43,1858,1,0.999,43,0.001,,,1,,i7183,4867813,,,,,
1746033777,1746033790,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1841 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 42,1841,1,0.999,42,0.01,,,1,,i7186,4867850,,,,,
1746033947,1746033960,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1920 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 42,1920,1,0.999,42,0.001,,,1,,i7181,4867894,,,,,
1746032342,1746034088,1746,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1711 n_samples 879 confidence 0.01 feature_proportion 0.001 n_clusters 44,1711,879,0.001,44,0.01,0.34,1729.0,0,,i7184,4867416,1729.0,885.0234375,770.5938616071429,-1.0,0.999656867629812
1746032962,1746034097,1135,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1479 n_samples 1150 confidence 0.001 feature_proportion 0.3804533360110469 n_clusters 49,1479,1150,0.3804533360110469,49,0.001,0.29,1117.0,0,,i7180,4867619,1117.0,909.23046875,775.6653645833334,-1.0,0.9995062681401368
1746034252,1746034265,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1852 n_samples 1 confidence 0.001 feature_proportion 0.999 n_clusters 42,1852,1,0.999,42,0.001,,,1,,i7184,4868014,,,,,
1746033222,1746034414,1192,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4823 n_samples 1074 confidence 0.025 feature_proportion 0.5831400663085575 n_clusters 50,4823,1074,0.5831400663085575,50,0.025,0.33,1177.0,0,,i7182,4867674,1177.0,885.2890625,773.27998046875,-1.0,0.9995188932470558
1746033463,1746034562,1099,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1559 n_samples 1018 confidence 0.005 feature_proportion 0.5304499962390506 n_clusters 45,1559,1018,0.5304499962390506,45,0.005,0.32,1082.0,0,,i7182,4867775,1082.0,905.359375,780.0123521959459,-1.0,0.9995148351769748
1746034884,1746034897,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1517 n_samples 1 confidence 0.001 feature_proportion 0.35413280688899934 n_clusters 24,1517,1,0.3541328068889993,24,0.001,,,1,,i7180,4868311,,,,,
1746034084,1746035245,1161,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4953 n_samples 2260 confidence 0.01 feature_proportion 0.5124675040425504 n_clusters 49,4953,2260,0.5124675040425504,49,0.01,0.23,1145.0,0,,i7183,4867930,1145.0,949.1640625,779.402577457265,-1.0,0.999664983769974
1746035248,1746035261,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1531 n_samples 1 confidence 0.001 feature_proportion 0.3667400186705005 n_clusters 24,1531,1,0.3667400186705005,24,0.001,,,1,,i7175,4868498,,,,,
1746034548,1746035593,1045,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1359 n_samples 1498 confidence 0.025 feature_proportion 0.999 n_clusters 15,1359,1498,0.999,15,0.025,0.26,1026.0,0,,i7163,4868132,1026.0,926.25,771.2741071428571,-1.0,0.906284733134548
1746034386,1746035750,1364,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4565 n_samples 1645 confidence 0.025 feature_proportion 0.999 n_clusters 41,4565,1645,0.999,41,0.025,0.28,1344.0,0,,i7185,4868049,1344.0,925.08984375,782.6420221259124,-1.0,0.9998453424402438
