start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747746024,1747746031,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4526 n_samples 1093 k_neighbors 36 n_permutations 75 significance_level 0.15343012532964348,4526,1093,36,75,0.1534301253296434,,,1,,i7184,5174459
1747746024,1747746037,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 249 n_samples 3884 k_neighbors 51 n_permutations 677 significance_level 0.6430018576141446,249,3884,51,677,0.6430018576141446,,,1,,i7183,5174461
1747747138,1747747151,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4626 n_samples 3943 k_neighbors 94 n_permutations 868 significance_level 0.7796323845237494,4626,3943,94,868,0.7796323845237494,,,1,,i7183,5174833
1747747139,1747747152,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 154 n_samples 1112 k_neighbors 22 n_permutations 383 significance_level 0.26630062454380093,154,1112,22,383,0.2663006245438009,,,1,,i7184,5174831
1747747200,1747747213,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2035 n_samples 3239 k_neighbors 73 n_permutations 597 significance_level 0.08747594430297613,2035,3239,73,597,0.0874759443029761,,,1,,i7184,5174852
1747747200,1747747213,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2562 n_samples 1659 k_neighbors 38 n_permutations 154 significance_level 0.5842050868738443,2562,1659,38,154,0.5842050868738443,,,1,,i7184,5174851
1747747228,1747747235,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1585 n_samples 2061 k_neighbors 87 n_permutations 731 significance_level 0.20943775598332287,1585,2061,87,731,0.2094377559833228,,,1,,i7184,5174861
1747747258,1747747271,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3635 n_samples 2983 k_neighbors 3 n_permutations 19 significance_level 0.7134498231094331,3635,2983,3,19,0.7134498231094331,,,1,,i7184,5174872
1747747258,1747747271,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1230 n_samples 4780 k_neighbors 32 n_permutations 260 significance_level 0.40382953303121033,1230,4780,32,260,0.4038295330312103,,,1,,i7181,5174875
1747747258,1747747271,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4178 n_samples 109 k_neighbors 54 n_permutations 991 significance_level 0.8933100239522755,4178,109,54,991,0.8933100239522755,,,1,,i7183,5174874
1747747258,1747747271,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 838 n_samples 1388 k_neighbors 62 n_permutations 102 significance_level 0.8513864150289446,838,1388,62,102,0.8513864150289446,,,1,,i7180,5174878
1747747288,1747747295,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3786 n_samples 3559 k_neighbors 28 n_permutations 650 significance_level 0.3502409473210573,3786,3559,28,650,0.3502409473210573,,,1,,i7184,5174884
1747747397,1747747409,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1351 n_samples 4263 k_neighbors 8 n_permutations 878 significance_level 0.5312129188701511,1351,4263,8,878,0.5312129188701511,,,1,,i7180,5174919
1747747407,1747747420,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3402 n_samples 841 k_neighbors 79 n_permutations 373 significance_level 0.04666246558912099,3402,841,79,373,0.0466624655891209,,,1,,i7183,5174915
1747747469,1747747482,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2424 n_samples 438 k_neighbors 46 n_permutations 763 significance_level 0.6689806948415935,2424,438,46,763,0.6689806948415935,,,1,,i7180,5174949
1747747502,1747747515,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4862 n_samples 2391 k_neighbors 14 n_permutations 523 significance_level 0.47972455104067924,4862,2391,14,523,0.4797245510406792,,,1,,i7181,5174958
1747747502,1747747515,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2951 n_samples 4519 k_neighbors 68 n_permutations 488 significance_level 0.16058657920174302,2951,4519,68,488,0.160586579201743,,,1,,i7183,5174956
1747747590,1747747603,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 390 n_samples 2722 k_neighbors 98 n_permutations 229 significance_level 0.9735947008933872,390,2722,98,229,0.9735947008933872,,,1,,i7180,5174991
1747747649,1747747662,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 464 n_samples 553 k_neighbors 71 n_permutations 279 significance_level 0.23645143995434045,464,553,71,279,0.2364514399543404,,,1,,i7184,5175003
1747747649,1747747662,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4937 n_samples 4638 k_neighbors 43 n_permutations 973 significance_level 0.7488045511264354,4937,4638,43,973,0.7488045511264354,,,1,,i7181,5175007
1747747650,1747747663,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2877 n_samples 2193 k_neighbors 89 n_permutations 6 significance_level 0.9286056643426418,2877,2193,89,6,0.9286056643426418,,,1,,i7180,5175010
1747747680,1747747693,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1279 n_samples 1508 k_neighbors 37 n_permutations 617 significance_level 0.3016583677288145,1279,1508,37,617,0.3016583677288145,,,1,,i7181,5175017
1747747680,1747747693,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2349 n_samples 2530 k_neighbors 24 n_permutations 744 significance_level 0.43089834884740413,2349,2530,24,744,0.4308983488474041,,,1,,i7183,5175014
1747747711,1747747724,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3330 n_samples 3674 k_neighbors 52 n_permutations 134 significance_level 0.8066410010792315,3330,3674,52,134,0.8066410010792315,,,1,,i7183,5175024
1747747739,1747747746,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3859 n_samples 648 k_neighbors 5 n_permutations 858 significance_level 0.6112803977560252,3859,648,5,858,0.6112803977560252,,,1,,i7184,5175033
1747747740,1747747747,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 909 n_samples 4065 k_neighbors 83 n_permutations 394 significance_level 0.12277094894275069,909,4065,83,394,0.1227709489427506,,,1,,i7179,5175042
1747747770,1747747783,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1147 n_samples 1947 k_neighbors 13 n_permutations 247 significance_level 0.6336810057237744,1147,1947,13,247,0.6336810057237744,,,1,,i7183,5175047
1747747860,1747747873,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4097 n_samples 2864 k_neighbors 79 n_permutations 504 significance_level 0.13350658384151756,4097,2864,79,504,0.1335065838415175,,,1,,i7181,5175082
1747747891,1747747904,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3717 n_samples 307 k_neighbors 29 n_permutations 475 significance_level 0.4527072942256927,3717,307,29,475,0.4527072942256927,,,1,,i7180,5175095
1747747921,1747747934,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1666 n_samples 4973 k_neighbors 57 n_permutations 775 significance_level 0.9382283174488694,1666,4973,57,775,0.9382283174488694,,,1,,i7180,5175114
1747747956,1747747962,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2119 n_samples 992 k_neighbors 97 n_permutations 898 significance_level 0.8243070554193109,2119,992,97,898,0.8243070554193109,,,1,,i7181,5175136
1747748073,1747748086,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4543 n_samples 1852 k_neighbors 63 n_permutations 639 significance_level 0.011301149560138585,4543,1852,63,639,0.0113011495601385,,,1,,i7179,5175210
1747748074,1747748087,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2647 n_samples 3828 k_neighbors 19 n_permutations 352 significance_level 0.31493476313725116,2647,3828,19,352,0.3149347631372511,,,1,,i7183,5175203
1747748101,1747748114,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 69 n_samples 3437 k_neighbors 48 n_permutations 113 significance_level 0.5041926468871534,69,3437,48,113,0.5041926468871534,,,1,,i7183,5175215
1747748131,1747748144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 174 n_samples 1598 k_neighbors 81 n_permutations 815 significance_level 0.38183297430723906,174,1598,81,815,0.381832974307239,,,1,,i7183,5175225
1747748161,1747748174,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4452 n_samples 3145 k_neighbors 9 n_permutations 437 significance_level 0.8821597960162908,4452,3145,9,437,0.8821597960162908,,,1,,i7184,5175233
1747748251,1747748264,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2737 n_samples 1207 k_neighbors 61 n_permutations 590 significance_level 0.6876786235123873,2737,1207,61,590,0.6876786235123873,,,1,,i7183,5175266
1747748372,1747748378,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2014 n_samples 4003 k_neighbors 27 n_permutations 161 significance_level 0.20206612470187246,2014,4003,27,161,0.2020661247018724,,,1,,i7184,5175304
1747748431,1747748438,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1839 n_samples 13 k_neighbors 15 n_permutations 42 significance_level 0.06645596726797522,1839,13,15,42,0.0664559672679752,,,1,,i7184,5175325
1747748552,1747748565,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3539 n_samples 4719 k_neighbors 99 n_permutations 709 significance_level 0.5759806705303491,3539,4719,99,709,0.5759806705303491,,,1,,i7180,5175372
1747748583,1747748596,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4275 n_samples 2123 k_neighbors 46 n_permutations 298 significance_level 0.754833825705573,4275,2123,46,298,0.754833825705573,,,1,,i7183,5175377
1747748612,1747748625,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 974 n_samples 3078 k_neighbors 68 n_permutations 953 significance_level 0.2618508342020214,974,3078,68,953,0.2618508342020214,,,1,,i7183,5175386
1747748703,1747748715,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 741 n_samples 902 k_neighbors 41 n_permutations 658 significance_level 0.9975270848497748,741,902,41,658,0.9975270848497748,,,1,,i7181,5175418
1747748733,1747748740,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4042 n_samples 4357 k_neighbors 75 n_permutations 93 significance_level 0.4850213321913034,4042,4357,75,93,0.4850213321913034,,,1,,i7181,5175431
1747748763,1747748769,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3147 n_samples 1292 k_neighbors 20 n_permutations 933 significance_level 0.18050066994130612,3147,1292,20,933,0.1805006699413061,,,1,,i7184,5175434
1747748853,1747748865,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1448 n_samples 3499 k_neighbors 91 n_permutations 317 significance_level 0.678299724990502,1448,3499,91,317,0.678299724990502,,,1,,i7181,5175470
1747748853,1747748866,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2249 n_samples 2487 k_neighbors 57 n_permutations 448 significance_level 0.558071103265509,2249,2487,57,448,0.558071103265509,,,1,,i7180,5175472
1747748913,1747748926,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2973 n_samples 2783 k_neighbors 35 n_permutations 803 significance_level 0.05293583958223462,2973,2783,35,803,0.0529358395822346,,,1,,i7184,5175483
1747748943,1747748956,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4841 n_samples 377 k_neighbors 85 n_permutations 205 significance_level 0.3730768975894898,4841,377,85,205,0.3730768975894898,,,1,,i7184,5175493
1747749003,1747749010,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 563 n_samples 4424 k_neighbors 1 n_permutations 547 significance_level 0.861678067367524,563,4424,1,547,0.861678067367524,,,1,,i7184,5175515
1747749063,1747749076,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 587 n_samples 703 k_neighbors 85 n_permutations 79 significance_level 0.734978267705068,587,703,85,79,0.734978267705068,,,1,,i7184,5175535
1747749154,1747749167,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4786 n_samples 4117 k_neighbors 7 n_permutations 672 significance_level 0.2502757752276957,4786,4117,7,672,0.2502757752276957,,,1,,i7181,5175570
1747749971,1747749984,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1422 n_samples 2239 k_neighbors 25 n_permutations 809 significance_level 0.8011008454933762,1422,2239,25,809,0.8011008454933762,,,1,,i7179,5175902
1747749972,1747749985,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2227 n_samples 3727 k_neighbors 35 n_permutations 928 significance_level 0.9303712459765374,2227,3727,35,928,0.9303712459765374,,,1,,i7181,5175900
1747749972,1747749985,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3027 n_samples 1562 k_neighbors 51 n_permutations 323 significance_level 0.4291346558760852,3027,1562,51,323,0.4291346558760852,,,1,,i7181,5175896
1747749995,1747750001,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3199 n_samples 2572 k_neighbors 91 n_permutations 442 significance_level 0.30720047146268187,3199,2572,91,442,0.3072004714626818,,,1,,i7184,5175905
1747749995,1747750008,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 767 n_samples 4682 k_neighbors 69 n_permutations 218 significance_level 0.6213282704148442,767,4682,69,218,0.6213282704148442,,,1,,i7181,5175909
1747749995,1747750008,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3989 n_samples 598 k_neighbors 41 n_permutations 533 significance_level 0.11272118762135505,3989,598,41,533,0.112721187621355,,,1,,i7183,5175906
1747750085,1747750092,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4220 n_samples 3382 k_neighbors 65 n_permutations 828 significance_level 0.6320334469117225,4220,3382,65,828,0.6320334469117225,,,1,,i7179,5175943
1747750085,1747750098,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 997 n_samples 1799 k_neighbors 49 n_permutations 423 significance_level 0.1351522539909929,997,1799,49,423,0.1351522539909929,,,1,,i7181,5175939
1747750115,1747750122,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3594 n_samples 940 k_neighbors 17 n_permutations 167 significance_level 0.9521802303921432,3594,940,17,167,0.9521802303921432,,,1,,i7184,5175945
1747750116,1747750128,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1817 n_samples 3773 k_neighbors 96 n_permutations 584 significance_level 0.4387573294304311,1817,3773,96,584,0.4387573294304311,,,1,,i7181,5175950
1747750116,1747750129,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1989 n_samples 264 k_neighbors 58 n_permutations 715 significance_level 0.32486650163680314,1989,264,58,715,0.3248665016368031,,,1,,i7178,5175954
1747750145,1747750152,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4399 n_samples 1904 k_neighbors 77 n_permutations 940 significance_level 0.509858431994915,4399,1904,77,940,0.509858431994915,,,1,,i7182,5175959
1747750145,1747750158,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2789 n_samples 4928 k_neighbors 30 n_permutations 36 significance_level 0.8143772055823356,2789,4928,30,36,0.8143772055823356,,,1,,i7184,5175957
1747750146,1747750159,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 200 n_samples 2818 k_neighbors 11 n_permutations 312 significance_level 0.0056334163043648,200,2818,11,312,0.0056334163043648,,,1,,i7181,5175961
1747750177,1747750183,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 27 n_samples 2158 k_neighbors 69 n_permutations 514 significance_level 0.8803924149479717,27,2158,69,514,0.8803924149479717,,,1,,i7182,5175969
1747750207,1747750220,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4577 n_samples 3112 k_neighbors 47 n_permutations 238 significance_level 0.3836022440381348,4577,3112,47,238,0.3836022440381348,,,1,,i7184,5175977
1747418348,1747418386,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2738 n_samples 1 k_neighbors 16 n_permutations 406 significance_level 0.25375759532675146,2738,1,16,406,0.2537575953267514,,,1,,i7134,5085442
