start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747745422,1747745429,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3189 batch_size 1994 detection_buf_size 2178 overlap 0.3981794149000198 alpha 0.7598895700126886 gamma 1.6730254157511517 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1964,3189,1994,2178,0.3981794149000198,0.7598895700126886,1.6730254157511515,str\(\'t-test\'\),str\(\'full\'\),1964,,,1,,i7184,5174198
1747745422,1747745435,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4993 batch_size 4623 detection_buf_size 3915 overlap 0.5428273265305906 alpha 0.7209542184472084 gamma 3.665427824046463 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1129,4993,4623,3915,0.5428273265305906,0.7209542184472084,3.665427824046463,str\(\'ks-test\'\),str\(\'full\'\),1129,,,1,,i7180,5174205
1747745452,1747745465,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1870 batch_size 299 detection_buf_size 666 overlap 0.01427607660368085 alpha 0.32855932401120663 gamma 7.11321212117374 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3118,1870,299,666,0.0142760766036808,0.3285593240112066,7.11321212117374,str\(\'t-test\'\),str\(\'bounded\'\),3118,,,1,,i7181,5174211
1747745453,1747745466,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2031 batch_size 3947 detection_buf_size 1821 overlap 0.1652665465772152 alpha 0.4327546439114958 gamma 9.943751031803899 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 323,2031,3947,1821,0.1652665465772152,0.4327546439114958,9.9437510318039,str\(\'ks-test\'\),str\(\'full\'\),323,,,1,,i7180,5174214
1747745603,1747745609,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3905 batch_size 820 detection_buf_size 3581 overlap 0.6392685219403357 alpha 0.5093904963228851 gamma 0.8324526868229732 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3572,3905,820,3581,0.6392685219403357,0.5093904963228851,0.8324526868229732,str\(\'t-test\'\),str\(\'bounded\'\),3572,,,1,,i7184,5174258
1747746596,1747746609,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3037 batch_size 3191 detection_buf_size 320 overlap 0.2997868406753987 alpha 0.969512295389548 gamma 3.842009152621031 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4604,3037,3191,320,0.2997868406753987,0.969512295389548,3.842009152621031,str\(\'ks-test\'\),str\(\'bounded\'\),4604,,,1,,i7181,5174653
1747746657,1747746670,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1161 batch_size 1264 detection_buf_size 4886 overlap 0.769953460983932 alpha 0.08200047633983194 gamma 5.374024808388204 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1520,1161,1264,4886,0.769953460983932,0.0820004763398319,5.374024808388204,str\(\'t-test\'\),str\(\'full\'\),1520,,,1,,i7180,5174678
1747746686,1747746699,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1202 batch_size 3875 detection_buf_size 3138 overlap 0.5751705337371678 alpha 0.613520539322868 gamma 6.909181231007912 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3222,1202,3875,3138,0.5751705337371678,0.613520539322868,6.909181231007912,str\(\'ks-test\'\),str\(\'full\'\),3222,,,1,,i7181,5174686
1747746717,1747746730,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3078 batch_size 733 detection_buf_size 1463 overlap 0.10558261562883854 alpha 0.4442966773156077 gamma 3.5594718582974747 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 50,3078,733,1463,0.1055826156288385,0.4442966773156077,3.5594718582974747,str\(\'t-test\'\),str\(\'bounded\'\),50,,,1,,i7181,5174694
1747746807,1747746820,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3771 batch_size 3421 detection_buf_size 4645 overlap 0.9592583122029901 alpha 0.04658039427734911 gamma 1.7202426689546555 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1871,3771,3421,4645,0.95925831220299,0.0465803942773491,1.7202426689546555,str\(\'ks-test\'\),str\(\'bounded\'\),1871,,,1,,i7181,5174725
1747746837,1747746850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1746 batch_size 2688 detection_buf_size 2355 overlap 0.33262497042305766 alpha 0.8659115770310164 gamma 5.600200986553915 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2315,1746,2688,2355,0.3326249704230576,0.8659115770310164,5.600200986553915,str\(\'ks-test\'\),str\(\'bounded\'\),2315,,,1,,i7181,5174735
1747746837,1747746850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1897 batch_size 1500 detection_buf_size 151 overlap 0.485713157100603 alpha 0.9019302229229361 gamma 7.803337227979676 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4876,1897,1500,151,0.485713157100603,0.901930222922936,7.803337227979676,str\(\'t-test\'\),str\(\'full\'\),4876,,,1,,i7181,5174734
1747746867,1747746880,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3240 batch_size 4392 detection_buf_size 1055 overlap 0.20211352622881532 alpha 0.29514571543037893 gamma 0.7631331311706454 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2768,3240,4392,1055,0.2021135262288153,0.2951457154303789,0.7631331311706454,str\(\'ks-test\'\),str\(\'full\'\),2768,,,1,,i7181,5174745
1747746867,1747746880,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4870 batch_size 2080 detection_buf_size 2870 overlap 0.8607803131751716 alpha 0.19380484783649446 gamma 3.930707332224585 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4080,4870,2080,2870,0.8607803131751716,0.1938048478364944,3.930707332224585,str\(\'t-test\'\),str\(\'full\'\),4080,,,1,,i7183,5174742
1747746897,1747746904,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 113 batch_size 63 detection_buf_size 4366 overlap 0.7263073490355164 alpha 0.6553783815205098 gamma 9.69820107208006 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 856,113,63,4366,0.7263073490355164,0.6553783815205098,9.69820107208006,str\(\'t-test\'\),str\(\'bounded\'\),856,,,1,,i7184,5174750
1747746957,1747746970,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 499 batch_size 3646 detection_buf_size 801 overlap 0.7591105543263257 alpha 0.3828822286091745 gamma 8.608848460668698 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1945,499,3646,801,0.7591105543263257,0.3828822286091745,8.608848460668698,str\(\'ks-test\'\),str\(\'bounded\'\),1945,,,1,,i7183,5174772
1747746987,1747747000,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3625 batch_size 1745 detection_buf_size 3799 overlap 0.29698523467220367 alpha 0.5521070423834026 gamma 2.17436870075576 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3866,3625,1745,3799,0.2969852346722036,0.5521070423834026,2.17436870075576,str\(\'t-test\'\),str\(\'full\'\),3866,,,1,,i7181,5174787
1747747078,1747747091,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4474 batch_size 4140 detection_buf_size 1984 overlap 0.6440196032244712 alpha 0.9652924534343184 gamma 2.529382055361755 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2982,4474,4140,1984,0.6440196032244712,0.9652924534343184,2.529382055361755,str\(\'ks-test\'\),str\(\'full\'\),2982,,,1,,i7180,5174819
1747747108,1747747115,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1350 batch_size 939 detection_buf_size 2811 overlap 0.1780584526322782 alpha 0.10994357655569911 gamma 6.699158298433759 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1227,1350,939,2811,0.1780584526322782,0.1099435765556991,6.699158298433759,str\(\'t-test\'\),str\(\'bounded\'\),1227,,,1,,i7184,5174822
1747747108,1747747121,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2449 batch_size 4792 detection_buf_size 4704 overlap 0.01732157289236784 alpha 0.1304988013189286 gamma 8.902300425229594 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3475,2449,4792,4704,0.0173215728923678,0.1304988013189286,8.902300425229594,str\(\'ks-test\'\),str\(\'full\'\),3475,,,1,,i7180,5174829
1747747200,1747747213,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4323 batch_size 444 detection_buf_size 522 overlap 0.5534263429027051 alpha 0.8026064822804183 gamma 0.31892104251123965 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 460,4323,444,522,0.5534263429027051,0.8026064822804183,0.3189210425112396,str\(\'t-test\'\),str\(\'bounded\'\),460,,,1,,i7183,5174853
1747747258,1747747271,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 660 batch_size 2499 detection_buf_size 1717 overlap 0.9178965311348438 alpha 0.35650302837602793 gamma 5.819832121019252 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4623,660,2499,1717,0.9178965311348438,0.3565030283760279,5.819832121019252,str\(\'t-test\'\),str\(\'full\'\),4623,,,1,,i7180,5174881
1747747259,1747747272,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2536 batch_size 3049 detection_buf_size 3705 overlap 0.3856309232469648 alpha 0.716734742699191 gamma 4.9707134622493765 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1461,2536,3049,3705,0.3856309232469648,0.716734742699191,4.9707134622493765,str\(\'ks-test\'\),str\(\'bounded\'\),1461,,,1,,i7183,5174873
1747747407,1747747420,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 864 batch_size 2953 detection_buf_size 4002 overlap 0.22632861099950968 alpha 0.9311131083611399 gamma 0.08763059880957008 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4002,864,2953,4002,0.2263286109995096,0.93111310836114,0.08763059880957,str\(\'t-test\'\),str\(\'bounded\'\),4002,,,1,,i7183,5174916
1747747469,1747747482,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2738 batch_size 2281 detection_buf_size 755 overlap 0.6884525030031801 alpha 0.009749079743400217 gamma 9.138435012742876 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2085,2738,2281,755,0.6884525030031801,0.0097490797434002,9.138435012742876,str\(\'ks-test\'\),str\(\'full\'\),2085,,,1,,i7179,5174951
1747747502,1747747515,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4077 batch_size 4969 detection_buf_size 2531 overlap 0.3724899873286486 alpha 0.46969191687740386 gamma 6.20863469826337 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1093,4077,4969,2531,0.3724899873286486,0.4696919168774038,6.20863469826337,str\(\'t-test\'\),str\(\'full\'\),1093,,,1,,i7181,5174957
1747747621,1747747634,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2201 batch_size 577 detection_buf_size 2109 overlap 0.838453517338261 alpha 0.5801799788568169 gamma 4.5770666666952895 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2844,2201,577,2109,0.838453517338261,0.5801799788568169,4.5770666666952895,str\(\'ks-test\'\),str\(\'bounded\'\),2844,,,1,,i7180,5175000
1747747649,1747747662,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1424 batch_size 4236 detection_buf_size 407 overlap 0.9973615694139153 alpha 0.6806212788820267 gamma 2.4105226578414443 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 600,1424,4236,407,0.9973615694139152,0.6806212788820267,2.4105226578414443,str\(\'t-test\'\),str\(\'full\'\),600,,,1,,i7181,5175008
1747747680,1747747686,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4551 batch_size 1157 detection_buf_size 4975 overlap 0.4612591788209975 alpha 0.2621401174515486 gamma 8.377614933710545 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3610,4551,1157,4975,0.4612591788209975,0.2621401174515486,8.377614933710545,str\(\'ks-test\'\),str\(\'bounded\'\),3610,,,1,,i7184,5175013
1747747680,1747747693,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3524 batch_size 3469 detection_buf_size 1753 overlap 0.5977362230829895 alpha 0.2231400754749775 gamma 6.305453990149313 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4485,3524,3469,1753,0.5977362230829895,0.2231400754749775,6.305453990149313,str\(\'t-test\'\),str\(\'bounded\'\),4485,,,1,,i7181,5175018
1747747710,1747747716,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 400 batch_size 1611 detection_buf_size 3511 overlap 0.06546918754465877 alpha 0.8287453000098467 gamma 2.918165859020315 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1328,400,1611,3511,0.0654691875446587,0.8287453000098467,2.918165859020315,str\(\'ks-test\'\),str\(\'full\'\),1328,,,1,,i7179,5175030
1747747770,1747747777,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 160 batch_size 4608 detection_buf_size 1343 overlap 0.4101472738645971 alpha 0.07308558280393482 gamma 4.318232709663921 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 229,160,4608,1343,0.4101472738645971,0.0730855828039348,4.318232709663921,str\(\'t-test\'\),str\(\'full\'\),229,,,1,,i7184,5175043
1747747770,1747747783,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3284 batch_size 158 detection_buf_size 3414 overlap 0.8797328125555068 alpha 0.9944486596547067 gamma 5.207831390804611 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3396,3284,158,3414,0.8797328125555068,0.9944486596547067,5.207831390804611,str\(\'ks-test\'\),str\(\'bounded\'\),3396,,,1,,i7181,5175049
1747747891,1747747903,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4781 batch_size 2553 detection_buf_size 192 overlap 0.05737358784116805 alpha 0.5187931611351669 gamma 9.465632236599923 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4699,4781,2553,192,0.057373587841168,0.5187931611351669,9.465632236599925,str\(\'t-test\'\),str\(\'bounded\'\),4699,,,1,,i7183,5175091
1747747920,1747747933,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1654 batch_size 1901 detection_buf_size 4447 overlap 0.5309201705940068 alpha 0.40830414738878607 gamma 1.0005461104623974 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1699,1654,1901,4447,0.5309201705940068,0.408304147388786,1.0005461104623974,str\(\'ks-test\'\),str\(\'full\'\),1699,,,1,,i7183,5175109
1747747951,1747747964,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2128 batch_size 3205 detection_buf_size 3058 overlap 0.6819368141591549 alpha 0.3235850227009505 gamma 3.1670840849494564 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4255,2128,3205,3058,0.6819368141591549,0.3235850227009505,3.1670840849494564,str\(\'t-test\'\),str\(\'bounded\'\),4255,,,1,,i7183,5175120
1747748073,1747748085,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2820 batch_size 4011 detection_buf_size 4100 overlap 0.7813759295921773 alpha 0.7653526129554957 gamma 8.040806528028101 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 684,2820,4011,4100,0.7813759295921773,0.7653526129554957,8.040806528028101,str\(\'t-test\'\),str\(\'full\'\),684,,,1,,i7181,5175205
1747748073,1747748086,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 947 batch_size 912 detection_buf_size 1165 overlap 0.2571797273680568 alpha 0.15974643665365876 gamma 1.487693799033761 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2590,947,912,1165,0.2571797273680568,0.1597464366536587,1.487693799033761,str\(\'ks-test\'\),str\(\'bounded\'\),2590,,,1,,i7179,5175212
1747748074,1747748087,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4004 batch_size 1406 detection_buf_size 2324 overlap 0.15378289905749262 alpha 0.7420652323644609 gamma 7.296648499730044 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2495,4004,1406,2324,0.1537828990574926,0.7420652323644609,7.296648499730044,str\(\'ks-test\'\),str\(\'full\'\),2495,,,1,,i7183,5175202
1747748101,1747748114,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 965 batch_size 3004 detection_buf_size 3008 overlap 0.8304219973906874 alpha 0.8513908931668848 gamma 5.923491004478187 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4461,965,3004,3008,0.8304219973906874,0.8513908931668848,5.923491004478187,str\(\'t-test\'\),str\(\'bounded\'\),4461,,,1,,i7181,5175216
1747748131,1747748144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4022 batch_size 4698 detection_buf_size 4152 overlap 0.6960119911488145 alpha 0.29943346372805535 gamma 0.44897478640731425 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 612,4022,4698,4152,0.6960119911488145,0.2994334637280553,0.4489747864073142,str\(\'t-test\'\),str\(\'full\'\),612,,,1,,i7179,5175232
1747748131,1747748144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2841 batch_size 2386 detection_buf_size 2257 overlap 0.3649323897045106 alpha 0.21362357412837446 gamma 4.860036032855511 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1290,2841,2386,2257,0.3649323897045106,0.2136235741283744,4.860036032855511,str\(\'ks-test\'\),str\(\'full\'\),1290,,,1,,i7183,5175224
1747748221,1747748234,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2149 batch_size 379 detection_buf_size 1229 overlap 0.23435821068286897 alpha 0.6253267494048923 gamma 8.779265152770094 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3617,2149,379,1229,0.2343582106828689,0.6253267494048923,8.779265152770094,str\(\'ks-test\'\),str\(\'bounded\'\),3617,,,1,,i7179,5175260
1747748372,1747748378,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1675 batch_size 4185 detection_buf_size 1286 overlap 0.07350541241839528 alpha 0.604770520824939 gamma 6.5687802259475 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1056,1675,4185,1286,0.0735054124183952,0.604770520824939,6.5687802259475,str\(\'t-test\'\),str\(\'full\'\),1056,,,1,,i7184,5175305
1747748462,1747748468,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4799 batch_size 1052 detection_buf_size 3354 overlap 0.6052984103802591 alpha 0.4621203345991671 gamma 2.65213129138574 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2821,4799,1052,3354,0.6052984103802591,0.4621203345991671,2.65213129138574,str\(\'ks-test\'\),str\(\'bounded\'\),2821,,,1,,i7184,5175333
1747748582,1747748589,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3305 batch_size 3740 detection_buf_size 248 overlap 0.45369510472007096 alpha 0.04899498896673322 gamma 2.0709959282306953 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4007,3305,3740,248,0.4536951047200709,0.0489949889667332,2.070995928230696,str\(\'t-test\'\),str\(\'bounded\'\),4007,,,1,,i7184,5175375
1747748582,1747748595,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 179 batch_size 1809 detection_buf_size 4510 overlap 0.9893272610865533 alpha 0.877771112088114 gamma 8.71984999515768 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2096,179,1809,4510,0.9893272610865532,0.877771112088114,8.71984999515768,str\(\'ks-test\'\),str\(\'full\'\),2096,,,1,,i7181,5175378
1747748642,1747748649,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 418 batch_size 4474 detection_buf_size 345 overlap 0.5233720832038671 alpha 0.15220532578974963 gamma 9.809354955705814 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 684,418,4474,345,0.5233720832038671,0.1522053257897496,9.809354955705814,str\(\'t-test\'\),str\(\'full\'\),684,,,1,,i7184,5175395
