trial_index,arm_name,trial_status,generation_node,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
513,513_0,RUNNING,SOBOL,3451,0.831713663207367059904129291681,0.907591972315684003547175962012,1986,1106,671
514,514_0,FAILED,SOBOL,3492,0.372294575814157702176032671559,0.299369612619280800469567793698,3755,1928,1293
515,515_0,FAILED,SOBOL,760,0.958527987204492060158145250170,0.901650370903313125303668584820,1638,3638,3474
516,516_0,RUNNING,SOBOL,1549,0.196081275518983605410383574963,0.116637444727122785437245511275,3705,4221,4052
517,517_0,RUNNING,SOBOL,4286,0.596148740842938451578447711654,0.711124175876378994409776623797,905,11,1184
518,518_0,RUNNING,SOBOL,4408,0.109620382890105241835421168162,0.856905645683407768409267646348,532,811,2174
519,519_0,FAILED,SOBOL,2296,0.692963906314223998528234460537,0.437676808096468472619733347528,2673,4709,3062
520,520_0,FAILED,SOBOL,550,0.464599313907325284223048811327,0.541629547320306325985939110979,2007,2875,4416
521,521_0,FAILED,SOBOL,2657,0.859767413768917299066174564359,0.130194721996784223971843630352,4792,1478,351
522,522_0,FAILED,SOBOL,3096,0.176470372749492537822746385245,0.575219522781670100641804310726,2949,3172,756
523,523_0,FAILED,SOBOL,203,0.529741333777084988376770979812,0.222314083024859415749219238023,99,2402,4167
524,524_0,RUNNING,SOBOL,1953,0.251309984361752891679486765497,0.758938568919897083020487116301,4600,485,3358
525,525_0,RUNNING,SOBOL,4841,0.915527407484129085446511453483,0.413832866899669193916366793928,2356,3756,1721
526,526_0,RUNNING,SOBOL,4006,0.413800877677276746080536895533,0.017802430845797061892410440009,1523,4557,231
527,527_0,RUNNING,SOBOL,1743,0.762172525292262426077627424092,0.686168645218014683351270832645,4339,974,4848
528,528_0,FAILED,SOBOL,950,0.019823332333937286608982475400,0.334071296513080595591560495450,947,1641,2628
529,529_0,RUNNING,SOBOL,3218,0.681150800568982917049254410813,0.994637788020074409267579085281,3195,2723,2295
530,530_0,RUNNING,SOBOL,3298,0.056333353018388154787032817694,0.189954642800614248443480391870,2038,198,4750
531,531_0,RUNNING,SOBOL,1192,0.642570604937151124147476366488,0.609008355265483247720226245292,4916,4113,16
532,532_0,RUNNING,SOBOL,1667,0.387036887539550678027922003821,0.380497843226417886697277026542,426,3451,2471
533,533_0,RUNNING,SOBOL,3779,0.787108133906498586007671747211,0.791757543427869636687432830513,2620,2037,2765
534,534_0,RUNNING,SOBOL,4916,0.292663008058443641079549024653,0.653928086636587968527578595967,3502,1274,4343
535,535_0,FAILED,SOBOL,2180,0.876002690954133855782970385917,0.051472203230485319425113743819,638,3001,893
536,536_0,FAILED,SOBOL,122,0.156558699535205958497385836381,0.961427416076883645246198284440,4039,4913,1624
537,537_0,FAILED,SOBOL,2854,0.551723018353804994795552829601,0.366765559805557139760878726520,1820,686,3143
538,538_0,FAILED,SOBOL,2586,0.484632720347493883839007366987,0.935565788393840191972117281693,1221,3962,2964
539,539_0,FAILED,SOBOL,318,0.837907514467835401461570654646,0.266887394456192861280641182020,3387,357,1959
