trial_index,arm_name,trial_status,generation_method,result,n_samples,const,max_depth,threshold
451,451_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.352134948343999720776764661423,2,0.200000026538165620593190396903
452,452_0,COMPLETED,BoTorch,0.291386716598744377471064126439,875,0.398656705080247975025997675402,2,0.595227643842916709360224558623
453,453_0,COMPLETED,BoTorch,0.295847560303998280417658861552,755,0.815226329266540927775963609747,2,0.267567233122452008409197787842
454,454_0,COMPLETED,BoTorch,0.290835995153651327704835694021,880,0.486687031503313272118305121694,2,0.689730807408696078297793974343
455,455_0,COMPLETED,BoTorch,0.296673642471637855067001510179,271,0.583569317878884996630972636922,4,0.475732176803040307522252305716
456,456_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.834799366393449648882096880698,2,0.200000000000000011102230246252
457,457_0,COMPLETED,BoTorch,0.293975107390681777985719236312,877,0.611222125121848924855783025123,3,0.256319443788552647767176040361
458,458_0,COMPLETED,BoTorch,0.282244740610199329466922790743,152,1.000000000000000000000000000000,2,0.414364079632176363077178393723
459,459_0,COMPLETED,BoTorch,0.283731688511950630449121035781,152,0.870118237838723329602430567320,3,0.527610337161072862066646393941
460,460_0,COMPLETED,BoTorch,0.294470756691265544979785317992,763,0.260663989417413977101034561201,2,0.325029009404230739832541985379
461,461_0,COMPLETED,BoTorch,0.299537393986121780464770836261,355,0.912197841685568500125214086438,3,0.393390004324668529633868274686
462,462_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.354636425477899641656165385939,2,0.232785827841728992781966667280
463,463_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.389275850439953163828477045172,3,0.800000000000000044408920985006
464,464_0,COMPLETED,BoTorch,0.286595440026434666869192824379,144,0.648911933567943632894525762822,4,0.200000000000000011102230246252
465,465_0,COMPLETED,BoTorch,0.292267870910893234892569125805,154,0.102175338991044917236195033183,4,0.509280790888575030095353213255
466,466_0,COMPLETED,BoTorch,0.291331644454235094698901775701,428,0.478054919998894489729934775823,2,0.492116795546302221442402924367
467,467_0,COMPLETED,BoTorch,0.299206961119065972809494269313,847,0.222400309239249444059893789927,3,0.738940869085474183464157249546
468,468_0,COMPLETED,BoTorch,0.284557770679590316120766146923,144,0.603902691293907278868857702037,3,0.539495441654894047900370424031
469,469_0,COMPLETED,BoTorch,0.284557770679590316120766146923,144,1.000000000000000000000000000000,2,0.400415356764157182034580273466
470,470_0,COMPLETED,BoTorch,0.297059147483202945494440427865,430,0.244180932004080086805686278240,2,0.644764901671394885518395767576
471,471_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.372937870391715997619996869616,2,0.301586821174566199754707440661
472,472_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.338647377398691773464634025004,2,0.304824100061134306560717277534
473,473_0,COMPLETED,BoTorch,0.302456217645115099657004975597,791,0.227246866468340164013639537188,4,0.630468744598329133843606086884
474,474_0,COMPLETED,BoTorch,0.290560634431104691799419015297,130,0.141726296058199585647940921262,2,0.200000000000000011102230246252
475,475_0,COMPLETED,BoTorch,0.293259169512060768880701289163,746,0.417473060078918933868408203125,2,0.347999875620007559362534266256
476,476_0,COMPLETED,BoTorch,0.289404119396409309494799799722,130,0.132864686979716539738660685543,2,0.619332605360162657959222087811
477,477_0,COMPLETED,BoTorch,0.286925872893490474524469391326,122,0.582041157328252567459969668562,2,0.800000000000000044408920985006
478,478_0,COMPLETED,BoTorch,0.284117193523515831898862415983,151,0.344533576689018294914035323018,4,0.740354627832054967839781056682
479,479_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.358565917263725109087602049840,2,0.266370752993803583397181000691
480,480_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.694569932735671136114774526504,3,0.369072789103007448119342370774
481,481_0,COMPLETED,BoTorch,0.284557770679590316120766146923,149,0.679778908431254103028607005399,2,0.800000000000000044408920985006
482,482_0,COMPLETED,BoTorch,0.290009912986011642033190582879,150,0.486632225422628295063987025060,3,0.800000000000000044408920985006
483,483_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.360021647530475163989649445284,2,0.270318045873222945196800992562
484,484_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.864081114007930528586598484253,3,0.200000000000000011102230246252
485,485_0,COMPLETED,BoTorch,0.283180967066857580682892603363,128,0.515382434748938522695027586451,2,0.682410669743261366626541075675
486,486_0,COMPLETED,BoTorch,0.282354884899218006033549954736,124,0.520851043524026113828995221411,3,0.348124749911709718830366000475
487,487_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.358753799485322266704656613001,2,0.265565293421060055756299789209
488,488_0,COMPLETED,BoTorch,0.288798325806806865934106554050,109,0.226968616613779677892992481247,4,0.467378042585722019985894348792
489,489_0,COMPLETED,BoTorch,0.281804163454124956267321522319,124,0.330911961083825478802111774712,2,0.200000000000000011102230246252
490,490_0,COMPLETED,BoTorch,0.287531666483092807062860174483,129,0.660334551166536498634229701565,3,0.325002795332200389299970311185
491,491_0,COMPLETED,BoTorch,0.283180967066857580682892603363,128,0.719003199490056976728169502167,4,0.610953444260461497883341053239
492,492_0,COMPLETED,BoTorch,0.280151999118845695946333762549,108,0.836967148725337062309392877069,4,0.302424228819288376524099248854
493,493_0,COMPLETED,BoTorch,0.283180967066857580682892603363,128,0.811915702420504370451226350269,2,0.527759982614542710877003628411
494,494_0,COMPLETED,BoTorch,0.283180967066857580682892603363,128,0.447715848485643386212018413062,4,0.800000000000000044408920985006
495,495_0,COMPLETED,BoTorch,0.283180967066857580682892603363,128,0.480813168011024361092609069601,4,0.409117532515098303314005079301
496,496_0,COMPLETED,BoTorch,0.281914307743143521811646223796,124,0.291095678639053889735777147507,4,0.200000000000000011102230246252
497,497_0,COMPLETED,BoTorch,0.298105518228879873277037404478,304,0.991188185111919195513507929718,3,0.420839485816412506302697238425
498,498_0,COMPLETED,BoTorch,0.283180967066857580682892603363,128,0.329057396417723690973389238934,2,0.800000000000000044408920985006
499,499_0,COMPLETED,BoTorch,0.280867936997466705051351709699,124,0.277815038770226063746804356924,3,0.630641617478971627797079690936
500,500_0,COMPLETED,BoTorch,0.291111355876197852587949910230,127,0.676593951933761816874834948976,3,0.536892264215374837021954590455
501,501_0,RUNNING,BoTorch,,882,0.346373691731111654767971685942,3,0.501674788648996283768610737752
502,502_0,RUNNING,BoTorch,,123,0.247200804469123930351415197038,3,0.306361870109804534934028197313
503,503_0,RUNNING,BoTorch,,123,0.161449547600200998820341169449,3,0.324505336929979126825429602832
504,504_0,RUNNING,BoTorch,,338,0.201950986296839107847489458436,4,0.223865624006641977805642795829
505,505_0,RUNNING,BoTorch,,124,0.316593452324789303986563027138,3,0.488648240362981212125959018522
506,506_0,RUNNING,BoTorch,,127,0.638611631674683932757830007176,3,0.800000000000000044408920985006
507,507_0,RUNNING,BoTorch,,882,0.661067298405356273960364887898,3,0.739490478039810383847907360177
